# Source ADC	Temp 120.0 mK	PDUT -86.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 32.25 dB	AttVIQ 12201130093 29.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.0416227e+08	5.3320995e-01	-1.5069215e+00
7.0416280e+08	5.3280670e-01	-1.5072675e+00
7.0416333e+08	5.3260846e-01	-1.5072646e+00
7.0416386e+08	5.3224461e-01	-1.5070556e+00
7.0416440e+08	5.3199655e-01	-1.5072915e+00
7.0416493e+08	5.3156626e-01	-1.5074339e+00
7.0416546e+08	5.3129699e-01	-1.5074513e+00
7.0416600e+08	5.3088349e-01	-1.5080226e+00
7.0416653e+08	5.3046135e-01	-1.5078190e+00
7.0416706e+08	5.3013790e-01	-1.5080025e+00
7.0416760e+08	5.2981467e-01	-1.5080116e+00
7.0416813e+08	5.2953415e-01	-1.5081299e+00
7.0416866e+08	5.2903220e-01	-1.5081280e+00
7.0416920e+08	5.2905993e-01	-1.5083961e+00
7.0416973e+08	5.2898129e-01	-1.5082008e+00
7.0417026e+08	5.2824548e-01	-1.5085253e+00
7.0417080e+08	5.2835704e-01	-1.5084515e+00
7.0417133e+08	5.2754600e-01	-1.5084533e+00
7.0417186e+08	5.2739464e-01	-1.5086954e+00
7.0417240e+08	5.2730221e-01	-1.5088743e+00
7.0417293e+08	5.2687890e-01	-1.5093515e+00
7.0417346e+08	5.2645712e-01	-1.5091501e+00
7.0417400e+08	5.2635553e-01	-1.5091838e+00
7.0417453e+08	5.2582708e-01	-1.5093678e+00
7.0417506e+08	5.2522353e-01	-1.5094840e+00
7.0417560e+08	5.2491997e-01	-1.5093782e+00
7.0417613e+08	5.2455225e-01	-1.5097340e+00
7.0417666e+08	5.2457895e-01	-1.5094091e+00
7.0417720e+08	5.2403888e-01	-1.5097033e+00
7.0417773e+08	5.2402571e-01	-1.5102944e+00
7.0417826e+08	5.2346373e-01	-1.5099712e+00
7.0417880e+08	5.2321912e-01	-1.5103819e+00
7.0417933e+08	5.2285205e-01	-1.5104471e+00
7.0417986e+08	5.2301610e-01	-1.5106548e+00
7.0418040e+08	5.2251739e-01	-1.5105920e+00
7.0418093e+08	5.2216266e-01	-1.5109369e+00
7.0418146e+08	5.2164551e-01	-1.5106775e+00
7.0418200e+08	5.2140554e-01	-1.5108920e+00
7.0418253e+08	5.2085910e-01	-1.5110130e+00
7.0418306e+08	5.2070260e-01	-1.5112745e+00
7.0418360e+08	5.2051994e-01	-1.5112280e+00
7.0418413e+08	5.2033152e-01	-1.5114935e+00
7.0418466e+08	5.1955879e-01	-1.5116836e+00
7.0418520e+08	5.1938449e-01	-1.5113841e+00
7.0418573e+08	5.1939256e-01	-1.5117276e+00
7.0418626e+08	5.1895600e-01	-1.5119143e+00
7.0418680e+08	5.1856009e-01	-1.5119176e+00
7.0418733e+08	5.1807114e-01	-1.5119329e+00
7.0418786e+08	5.1797012e-01	-1.5120734e+00
7.0418839e+08	5.1743596e-01	-1.5123598e+00
7.0418893e+08	5.1753617e-01	-1.5123857e+00
7.0418946e+08	5.1690236e-01	-1.5123763e+00
7.0418999e+08	5.1680452e-01	-1.5126152e+00
7.0419053e+08	5.1654692e-01	-1.5125076e+00
7.0419106e+08	5.1603759e-01	-1.5127932e+00
7.0419159e+08	5.1565681e-01	-1.5126775e+00
7.0419213e+08	5.1507070e-01	-1.5128282e+00
7.0419266e+08	5.1529393e-01	-1.5132487e+00
7.0419319e+08	5.1465313e-01	-1.5133173e+00
7.0419373e+08	5.1427857e-01	-1.5133530e+00
7.0419426e+08	5.1425465e-01	-1.5134465e+00
7.0419479e+08	5.1371047e-01	-1.5135671e+00
7.0419533e+08	5.1348397e-01	-1.5136280e+00
7.0419586e+08	5.1329141e-01	-1.5140063e+00
7.0419639e+08	5.1270392e-01	-1.5137629e+00
7.0419693e+08	5.1236928e-01	-1.5141331e+00
7.0419746e+08	5.1204082e-01	-1.5139766e+00
7.0419799e+08	5.1177777e-01	-1.5139781e+00
7.0419853e+08	5.1154368e-01	-1.5143408e+00
7.0419906e+08	5.1119518e-01	-1.5145293e+00
7.0419959e+08	5.1079160e-01	-1.5144849e+00
7.0420013e+08	5.1063051e-01	-1.5147246e+00
7.0420066e+08	5.1040727e-01	-1.5146358e+00
7.0420119e+08	5.1011952e-01	-1.5149377e+00
7.0420173e+08	5.0941088e-01	-1.5149474e+00
7.0420226e+08	5.0919176e-01	-1.5149240e+00
7.0420279e+08	5.0883187e-01	-1.5150909e+00
7.0420333e+08	5.0865354e-01	-1.5151329e+00
7.0420386e+08	5.0823078e-01	-1.5150625e+00
7.0420439e+08	5.0787564e-01	-1.5152850e+00
7.0420493e+08	5.0792408e-01	-1.5151378e+00
7.0420546e+08	5.0745138e-01	-1.5154802e+00
7.0420599e+08	5.0701081e-01	-1.5153901e+00
7.0420653e+08	5.0675713e-01	-1.5157489e+00
7.0420706e+08	5.0616448e-01	-1.5161312e+00
7.0420759e+08	5.0591679e-01	-1.5157617e+00
7.0420813e+08	5.0569468e-01	-1.5159951e+00
7.0420866e+08	5.0553029e-01	-1.5162974e+00
7.0420919e+08	5.0524938e-01	-1.5162891e+00
7.0420973e+08	5.0483543e-01	-1.5163881e+00
7.0421026e+08	5.0443740e-01	-1.5164573e+00
7.0421079e+08	5.0417989e-01	-1.5167706e+00
7.0421133e+08	5.0374051e-01	-1.5169151e+00
7.0421186e+08	5.0371114e-01	-1.5168748e+00
7.0421239e+08	5.0338720e-01	-1.5171329e+00
7.0421292e+08	5.0320069e-01	-1.5171063e+00
7.0421346e+08	5.0275924e-01	-1.5171812e+00
7.0421399e+08	5.0240217e-01	-1.5172030e+00
7.0421452e+08	5.0178851e-01	-1.5174919e+00
7.0421506e+08	5.0178467e-01	-1.5175881e+00
7.0421559e+08	5.0173542e-01	-1.5176825e+00
7.0421612e+08	5.0108517e-01	-1.5173941e+00
7.0421666e+08	5.0064899e-01	-1.5176536e+00
7.0421719e+08	5.0041959e-01	-1.5180625e+00
7.0421772e+08	5.0012188e-01	-1.5180919e+00
7.0421826e+08	4.9975515e-01	-1.5182830e+00
7.0421879e+08	4.9969879e-01	-1.5181372e+00
7.0421932e+08	4.9907440e-01	-1.5186874e+00
7.0421986e+08	4.9891467e-01	-1.5185286e+00
7.0422039e+08	4.9835545e-01	-1.5187112e+00
7.0422092e+08	4.9820201e-01	-1.5184747e+00
7.0422146e+08	4.9771065e-01	-1.5187474e+00
7.0422199e+08	4.9769237e-01	-1.5189523e+00
7.0422252e+08	4.9710068e-01	-1.5192201e+00
7.0422306e+08	4.9681294e-01	-1.5192595e+00
7.0422359e+08	4.9652272e-01	-1.5188927e+00
7.0422412e+08	4.9613452e-01	-1.5190720e+00
7.0422466e+08	4.9594702e-01	-1.5195873e+00
7.0422519e+08	4.9553319e-01	-1.5193472e+00
7.0422572e+08	4.9537268e-01	-1.5197038e+00
7.0422626e+08	4.9482714e-01	-1.5199475e+00
7.0422679e+08	4.9453227e-01	-1.5195807e+00
7.0422732e+08	4.9405316e-01	-1.5199676e+00
7.0422786e+08	4.9398137e-01	-1.5200953e+00
7.0422839e+08	4.9351614e-01	-1.5200596e+00
7.0422892e+08	4.9316039e-01	-1.5203130e+00
7.0422946e+08	4.9310926e-01	-1.5202844e+00
7.0422999e+08	4.9270454e-01	-1.5204899e+00
7.0423052e+08	4.9223739e-01	-1.5204476e+00
7.0423106e+08	4.9216627e-01	-1.5203347e+00
7.0423159e+08	4.9182455e-01	-1.5206672e+00
7.0423212e+08	4.9122825e-01	-1.5208492e+00
7.0423266e+08	4.9098479e-01	-1.5209067e+00
7.0423319e+08	4.9081204e-01	-1.5209302e+00
7.0423372e+08	4.9052756e-01	-1.5210456e+00
7.0423426e+08	4.8990792e-01	-1.5212788e+00
7.0423479e+08	4.8957330e-01	-1.5214401e+00
7.0423532e+08	4.8915342e-01	-1.5215261e+00
7.0423586e+08	4.8950138e-01	-1.5214238e+00
7.0423639e+08	4.8881786e-01	-1.5217445e+00
7.0423692e+08	4.8854156e-01	-1.5217156e+00
7.0423746e+08	4.8776971e-01	-1.5219870e+00
7.0423799e+08	4.8779425e-01	-1.5218136e+00
7.0423852e+08	4.8751468e-01	-1.5219709e+00
7.0423905e+08	4.8707095e-01	-1.5221575e+00
7.0423959e+08	4.8704500e-01	-1.5223642e+00
7.0424012e+08	4.8655871e-01	-1.5222910e+00
7.0424065e+08	4.8625858e-01	-1.5225866e+00
7.0424119e+08	4.8560343e-01	-1.5224051e+00
7.0424172e+08	4.8583583e-01	-1.5225350e+00
7.0424225e+08	4.8515588e-01	-1.5225356e+00
7.0424279e+08	4.8478772e-01	-1.5227650e+00
7.0424332e+08	4.8464082e-01	-1.5230704e+00
7.0424385e+08	4.8449584e-01	-1.5229933e+00
7.0424439e+08	4.8406882e-01	-1.5233338e+00
7.0424492e+08	4.8353987e-01	-1.5231117e+00
7.0424545e+08	4.8338461e-01	-1.5239656e+00
7.0424599e+08	4.8270662e-01	-1.5234389e+00
7.0424652e+08	4.8257992e-01	-1.5234165e+00
7.0424705e+08	4.8224453e-01	-1.5237366e+00
7.0424759e+08	4.8203328e-01	-1.5237742e+00
7.0424812e+08	4.8184408e-01	-1.5238322e+00
7.0424865e+08	4.8149852e-01	-1.5239262e+00
7.0424919e+08	4.8137873e-01	-1.5238002e+00
7.0424972e+08	4.8064774e-01	-1.5240774e+00
7.0425025e+08	4.8070305e-01	-1.5243972e+00
7.0425079e+08	4.8004532e-01	-1.5244099e+00
7.0425132e+08	4.7975616e-01	-1.5243856e+00
7.0425185e+08	4.7956011e-01	-1.5243845e+00
7.0425239e+08	4.7922635e-01	-1.5247858e+00
7.0425292e+08	4.7866065e-01	-1.5246338e+00
7.0425345e+08	4.7838712e-01	-1.5246720e+00
7.0425399e+08	4.7815784e-01	-1.5248015e+00
7.0425452e+08	4.7786864e-01	-1.5250476e+00
7.0425505e+08	4.7724255e-01	-1.5249124e+00
7.0425559e+08	4.7727764e-01	-1.5249443e+00
7.0425612e+08	4.7692967e-01	-1.5250821e+00
7.0425665e+08	4.7663401e-01	-1.5256208e+00
7.0425719e+08	4.7592445e-01	-1.5253580e+00
7.0425772e+08	4.7582936e-01	-1.5255708e+00
7.0425825e+08	4.7528682e-01	-1.5257151e+00
7.0425879e+08	4.7539167e-01	-1.5258093e+00
7.0425932e+08	4.7509735e-01	-1.5258220e+00
7.0425985e+08	4.7448723e-01	-1.5260126e+00
7.0426039e+08	4.7453279e-01	-1.5259082e+00
7.0426092e+08	4.7380116e-01	-1.5260156e+00
7.0426145e+08	4.7382426e-01	-1.5261654e+00
7.0426199e+08	4.7346920e-01	-1.5261864e+00
7.0426252e+08	4.7316000e-01	-1.5265548e+00
7.0426305e+08	4.7262550e-01	-1.5265284e+00
7.0426358e+08	4.7264286e-01	-1.5265625e+00
7.0426412e+08	4.7202600e-01	-1.5267398e+00
7.0426465e+08	4.7151484e-01	-1.5267840e+00
7.0426518e+08	4.7140485e-01	-1.5265520e+00
7.0426572e+08	4.7115746e-01	-1.5271738e+00
7.0426625e+08	4.7059314e-01	-1.5271110e+00
7.0426678e+08	4.7064127e-01	-1.5273379e+00
7.0426732e+08	4.7009649e-01	-1.5273395e+00
7.0426785e+08	4.6968063e-01	-1.5273979e+00
7.0426838e+08	4.6920299e-01	-1.5276012e+00
7.0426892e+08	4.6912039e-01	-1.5276244e+00
7.0426945e+08	4.6886073e-01	-1.5278489e+00
7.0426998e+08	4.6827548e-01	-1.5279067e+00
7.0427052e+08	4.6808658e-01	-1.5279832e+00
7.0427105e+08	4.6786776e-01	-1.5279508e+00
7.0427158e+08	4.6764210e-01	-1.5280915e+00
7.0427212e+08	4.6725684e-01	-1.5281152e+00
7.0427265e+08	4.6676465e-01	-1.5283297e+00
7.0427318e+08	4.6641076e-01	-1.5286067e+00
7.0427372e+08	4.6608290e-01	-1.5283570e+00
7.0427425e+08	4.6602787e-01	-1.5286569e+00
7.0427478e+08	4.6553666e-01	-1.5284532e+00
7.0427532e+08	4.6554542e-01	-1.5287596e+00
7.0427585e+08	4.6492651e-01	-1.5288753e+00
7.0427638e+08	4.6485332e-01	-1.5290408e+00
7.0427692e+08	4.6415686e-01	-1.5290622e+00
7.0427745e+08	4.6383100e-01	-1.5290127e+00
7.0427798e+08	4.6364465e-01	-1.5293732e+00
7.0427852e+08	4.6346643e-01	-1.5296988e+00
7.0427905e+08	4.6288380e-01	-1.5296916e+00
7.0427958e+08	4.6281338e-01	-1.5296649e+00
7.0428012e+08	4.6231330e-01	-1.5297390e+00
7.0428065e+08	4.6199722e-01	-1.5297883e+00
7.0428118e+08	4.6167148e-01	-1.5297847e+00
7.0428172e+08	4.6147579e-01	-1.5300581e+00
7.0428225e+08	4.6090851e-01	-1.5297747e+00
7.0428278e+08	4.6074840e-01	-1.5300650e+00
7.0428332e+08	4.6019598e-01	-1.5302525e+00
7.0428385e+08	4.5993672e-01	-1.5305565e+00
7.0428438e+08	4.5973204e-01	-1.5305756e+00
7.0428492e+08	4.5930454e-01	-1.5305605e+00
7.0428545e+08	4.5899576e-01	-1.5305666e+00
7.0428598e+08	4.5880519e-01	-1.5305915e+00
7.0428652e+08	4.5839747e-01	-1.5307498e+00
7.0428705e+08	4.5827676e-01	-1.5310113e+00
7.0428758e+08	4.5799831e-01	-1.5311178e+00
7.0428811e+08	4.5762254e-01	-1.5311323e+00
7.0428865e+08	4.5705848e-01	-1.5315395e+00
7.0428918e+08	4.5659625e-01	-1.5316091e+00
7.0428971e+08	4.5651299e-01	-1.5314020e+00
7.0429025e+08	4.5624641e-01	-1.5316840e+00
7.0429078e+08	4.5576590e-01	-1.5317606e+00
7.0429131e+08	4.5561644e-01	-1.5315713e+00
7.0429185e+08	4.5531929e-01	-1.5315716e+00
7.0429238e+08	4.5506778e-01	-1.5318689e+00
7.0429291e+08	4.5445697e-01	-1.5319766e+00
7.0429345e+08	4.5409127e-01	-1.5320179e+00
7.0429398e+08	4.5408980e-01	-1.5321801e+00
7.0429451e+08	4.5418387e-01	-1.5321109e+00
7.0429505e+08	4.5313493e-01	-1.5325876e+00
7.0429558e+08	4.5307029e-01	-1.5326563e+00
7.0429611e+08	4.5282719e-01	-1.5325815e+00
7.0429665e+08	4.5238770e-01	-1.5326952e+00
7.0429718e+08	4.5158356e-01	-1.5328934e+00
7.0429771e+08	4.5191088e-01	-1.5325531e+00
7.0429825e+08	4.5108391e-01	-1.5327693e+00
7.0429878e+08	4.5134098e-01	-1.5330020e+00
7.0429931e+08	4.5094230e-01	-1.5329958e+00
7.0429985e+08	4.5044054e-01	-1.5333561e+00
7.0430038e+08	4.5005101e-01	-1.5331697e+00
7.0430091e+08	4.4976000e-01	-1.5332112e+00
7.0430145e+08	4.4934921e-01	-1.5337218e+00
7.0430198e+08	4.4930525e-01	-1.5336372e+00
7.0430251e+08	4.4912688e-01	-1.5336554e+00
7.0430305e+08	4.4864504e-01	-1.5338215e+00
7.0430358e+08	4.4800046e-01	-1.5333541e+00
7.0430411e+08	4.4766925e-01	-1.5339884e+00
7.0430465e+08	4.4728446e-01	-1.5340639e+00
7.0430518e+08	4.4711143e-01	-1.5344476e+00
7.0430571e+08	4.4689965e-01	-1.5340938e+00
7.0430625e+08	4.4671668e-01	-1.5346691e+00
7.0430678e+08	4.4628559e-01	-1.5344221e+00
7.0430731e+08	4.4574237e-01	-1.5343398e+00
7.0430785e+08	4.4549380e-01	-1.5347472e+00
7.0430838e+08	4.4518123e-01	-1.5348292e+00
7.0430891e+08	4.4506581e-01	-1.5349080e+00
7.0430945e+08	4.4430787e-01	-1.5347638e+00
7.0430998e+08	4.4415242e-01	-1.5349114e+00
7.0431051e+08	4.4403754e-01	-1.5348865e+00
7.0431105e+08	4.4361057e-01	-1.5351711e+00
7.0431158e+08	4.4327952e-01	-1.5353395e+00
7.0431211e+08	4.4296622e-01	-1.5353410e+00
7.0431264e+08	4.4264551e-01	-1.5356910e+00
7.0431318e+08	4.4226562e-01	-1.5354515e+00
7.0431371e+08	4.4179130e-01	-1.5354659e+00
7.0431424e+08	4.4171153e-01	-1.5356128e+00
7.0431478e+08	4.4137289e-01	-1.5357091e+00
7.0431531e+08	4.4109624e-01	-1.5361625e+00
7.0431584e+08	4.4077478e-01	-1.5362933e+00
7.0431638e+08	4.4024014e-01	-1.5360584e+00
7.0431691e+08	4.4014273e-01	-1.5360073e+00
7.0431744e+08	4.3962772e-01	-1.5363192e+00
7.0431798e+08	4.3937813e-01	-1.5365173e+00
7.0431851e+08	4.3866125e-01	-1.5364674e+00
7.0431904e+08	4.3855751e-01	-1.5365649e+00
7.0431958e+08	4.3852551e-01	-1.5367394e+00
7.0432011e+08	4.3818937e-01	-1.5366108e+00
7.0432064e+08	4.3770082e-01	-1.5366546e+00
7.0432118e+08	4.3763569e-01	-1.5368713e+00
7.0432171e+08	4.3702880e-01	-1.5368758e+00
7.0432224e+08	4.3662636e-01	-1.5371542e+00
7.0432278e+08	4.3661381e-01	-1.5370556e+00
7.0432331e+08	4.3607882e-01	-1.5375532e+00
7.0432384e+08	4.3583679e-01	-1.5373687e+00
7.0432438e+08	4.3534804e-01	-1.5372958e+00
7.0432491e+08	4.3538574e-01	-1.5375983e+00
7.0432544e+08	4.3469910e-01	-1.5375810e+00
7.0432598e+08	4.3480651e-01	-1.5375734e+00
7.0432651e+08	4.3396137e-01	-1.5378682e+00
7.0432704e+08	4.3363918e-01	-1.5380397e+00
7.0432758e+08	4.3325397e-01	-1.5380708e+00
7.0432811e+08	4.3335740e-01	-1.5380574e+00
7.0432864e+08	4.3294815e-01	-1.5381117e+00
7.0432918e+08	4.3270356e-01	-1.5384235e+00
7.0432971e+08	4.3219972e-01	-1.5379756e+00
7.0433024e+08	4.3161744e-01	-1.5383403e+00
7.0433078e+08	4.3143739e-01	-1.5381025e+00
7.0433131e+08	4.3099060e-01	-1.5386978e+00
7.0433184e+08	4.3054803e-01	-1.5387709e+00
7.0433238e+08	4.3071176e-01	-1.5388882e+00
7.0433291e+08	4.3039440e-01	-1.5391990e+00
7.0433344e+08	4.2978262e-01	-1.5390876e+00
7.0433398e+08	4.2951221e-01	-1.5389102e+00
7.0433451e+08	4.2910532e-01	-1.5392057e+00
7.0433504e+08	4.2892869e-01	-1.5390935e+00
7.0433558e+08	4.2859360e-01	-1.5391903e+00
7.0433611e+08	4.2831069e-01	-1.5391556e+00
7.0433664e+08	4.2790032e-01	-1.5397134e+00
7.0433718e+08	4.2771802e-01	-1.5396170e+00
7.0433771e+08	4.2734952e-01	-1.5397283e+00
7.0433824e+08	4.2703777e-01	-1.5397642e+00
7.0433877e+08	4.2679864e-01	-1.5394484e+00
7.0433931e+08	4.2611289e-01	-1.5398994e+00
7.0433984e+08	4.2641082e-01	-1.5401666e+00
7.0434037e+08	4.2574633e-01	-1.5402241e+00
7.0434091e+08	4.2562606e-01	-1.5398816e+00
7.0434144e+08	4.2497787e-01	-1.5401550e+00
7.0434197e+08	4.2437411e-01	-1.5404139e+00
7.0434251e+08	4.2444048e-01	-1.5405773e+00
7.0434304e+08	4.2394875e-01	-1.5407628e+00
7.0434357e+08	4.2354533e-01	-1.5405699e+00
7.0434411e+08	4.2373064e-01	-1.5410249e+00
7.0434464e+08	4.2311121e-01	-1.5408990e+00
7.0434517e+08	4.2296002e-01	-1.5410430e+00
7.0434571e+08	4.2245834e-01	-1.5410591e+00
7.0434624e+08	4.2242877e-01	-1.5410398e+00
7.0434677e+08	4.2180273e-01	-1.5409578e+00
7.0434731e+08	4.2150976e-01	-1.5413479e+00
7.0434784e+08	4.2113859e-01	-1.5414986e+00
7.0434837e+08	4.2064648e-01	-1.5413376e+00
7.0434891e+08	4.2048690e-01	-1.5414400e+00
7.0434944e+08	4.2015926e-01	-1.5416361e+00
7.0434997e+08	4.1990446e-01	-1.5417323e+00
7.0435051e+08	4.1904391e-01	-1.5417308e+00
7.0435104e+08	4.1948546e-01	-1.5417413e+00
7.0435157e+08	4.1843174e-01	-1.5419015e+00
7.0435211e+08	4.1828776e-01	-1.5420470e+00
7.0435264e+08	4.1826068e-01	-1.5420168e+00
7.0435317e+08	4.1813386e-01	-1.5422067e+00
7.0435371e+08	4.1759745e-01	-1.5424356e+00
7.0435424e+08	4.1718539e-01	-1.5422661e+00
7.0435477e+08	4.1679713e-01	-1.5425440e+00
7.0435531e+08	4.1640157e-01	-1.5422895e+00
7.0435584e+08	4.1628040e-01	-1.5424277e+00
7.0435637e+08	4.1625818e-01	-1.5426680e+00
7.0435691e+08	4.1545989e-01	-1.5430281e+00
7.0435744e+08	4.1528779e-01	-1.5428827e+00
7.0435797e+08	4.1521526e-01	-1.5429256e+00
7.0435851e+08	4.1405414e-01	-1.5429941e+00
7.0435904e+08	4.1403596e-01	-1.5430367e+00
7.0435957e+08	4.1392413e-01	-1.5431338e+00
7.0436011e+08	4.1350114e-01	-1.5431542e+00
7.0436064e+08	4.1324532e-01	-1.5432610e+00
7.0436117e+08	4.1306848e-01	-1.5434506e+00
7.0436171e+08	4.1244292e-01	-1.5437057e+00
7.0436224e+08	4.1226208e-01	-1.5437223e+00
7.0436277e+08	4.1190897e-01	-1.5436713e+00
7.0436330e+08	4.1194773e-01	-1.5435445e+00
7.0436384e+08	4.1114685e-01	-1.5439454e+00
7.0436437e+08	4.1083511e-01	-1.5439451e+00
7.0436490e+08	4.1065725e-01	-1.5440659e+00
7.0436544e+08	4.1061096e-01	-1.5441542e+00
7.0436597e+08	4.1006549e-01	-1.5442198e+00
7.0436650e+08	4.0957714e-01	-1.5443489e+00
7.0436704e+08	4.0927730e-01	-1.5442554e+00
7.0436757e+08	4.0915207e-01	-1.5445409e+00
7.0436810e+08	4.0879020e-01	-1.5448233e+00
7.0436864e+08	4.0821808e-01	-1.5444749e+00
7.0436917e+08	4.0790761e-01	-1.5441423e+00
7.0436970e+08	4.0792359e-01	-1.5447428e+00
7.0437024e+08	4.0742015e-01	-1.5449728e+00
7.0437077e+08	4.0696338e-01	-1.5450967e+00
7.0437130e+08	4.0671520e-01	-1.5454899e+00
7.0437184e+08	4.0631584e-01	-1.5450460e+00
7.0437237e+08	4.0615094e-01	-1.5452152e+00
7.0437290e+08	4.0576465e-01	-1.5456635e+00
7.0437344e+08	4.0545029e-01	-1.5450064e+00
7.0437397e+08	4.0515258e-01	-1.5457341e+00
7.0437450e+08	4.0485394e-01	-1.5456679e+00
7.0437504e+08	4.0460166e-01	-1.5459709e+00
7.0437557e+08	4.0435357e-01	-1.5458090e+00
7.0437610e+08	4.0366684e-01	-1.5458718e+00
7.0437664e+08	4.0316803e-01	-1.5458926e+00
7.0437717e+08	4.0332431e-01	-1.5459921e+00
7.0437770e+08	4.0291503e-01	-1.5462838e+00
7.0437824e+08	4.0242293e-01	-1.5461802e+00
7.0437877e+08	4.0183785e-01	-1.5460686e+00
7.0437930e+08	4.0198850e-01	-1.5462347e+00
7.0437984e+08	4.0157177e-01	-1.5464998e+00
7.0438037e+08	4.0093994e-01	-1.5465968e+00
7.0438090e+08	4.0086603e-01	-1.5465372e+00
7.0438144e+08	4.0054543e-01	-1.5468615e+00
7.0438197e+08	4.0035189e-01	-1.5469116e+00
7.0438250e+08	4.0005485e-01	-1.5473947e+00
7.0438304e+08	3.9959530e-01	-1.5471718e+00
7.0438357e+08	3.9936330e-01	-1.5471287e+00
7.0438410e+08	3.9872129e-01	-1.5470718e+00
7.0438464e+08	3.9839787e-01	-1.5473134e+00
7.0438517e+08	3.9831032e-01	-1.5472011e+00
7.0438570e+08	3.9785066e-01	-1.5476660e+00
7.0438624e+08	3.9768761e-01	-1.5478968e+00
7.0438677e+08	3.9717176e-01	-1.5477996e+00
7.0438730e+08	3.9690864e-01	-1.5479883e+00
7.0438783e+08	3.9647409e-01	-1.5479404e+00
7.0438837e+08	3.9623655e-01	-1.5481010e+00
7.0438890e+08	3.9598974e-01	-1.5481634e+00
7.0438943e+08	3.9545515e-01	-1.5482799e+00
7.0438997e+08	3.9529436e-01	-1.5481031e+00
7.0439050e+08	3.9481975e-01	-1.5481814e+00
7.0439103e+08	3.9472403e-01	-1.5484895e+00
7.0439157e+08	3.9429063e-01	-1.5484053e+00
7.0439210e+08	3.9378522e-01	-1.5482046e+00
7.0439263e+08	3.9375534e-01	-1.5484452e+00
7.0439317e+08	3.9348553e-01	-1.5488361e+00
7.0439370e+08	3.9303310e-01	-1.5488088e+00
7.0439423e+08	3.9279686e-01	-1.5484481e+00
7.0439477e+08	3.9221486e-01	-1.5487637e+00
7.0439530e+08	3.9209333e-01	-1.5488505e+00
7.0439583e+08	3.9185493e-01	-1.5490160e+00
7.0439637e+08	3.9147517e-01	-1.5490588e+00
7.0439690e+08	3.9071187e-01	-1.5494155e+00
7.0439743e+08	3.9062207e-01	-1.5493241e+00
7.0439797e+08	3.9043612e-01	-1.5491500e+00
7.0439850e+08	3.8997132e-01	-1.5496494e+00
7.0439903e+08	3.8981737e-01	-1.5492751e+00
7.0439957e+08	3.8923526e-01	-1.5495626e+00
7.0440010e+08	3.8902057e-01	-1.5494859e+00
7.0440063e+08	3.8882119e-01	-1.5497159e+00
7.0440117e+08	3.8839517e-01	-1.5499652e+00
7.0440170e+08	3.8800259e-01	-1.5499674e+00
7.0440223e+08	3.8772388e-01	-1.5500046e+00
