# Source ADC	Temp 240.0 mK	PDUT -84.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER3	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 30.25 dB	AttVIQ 12201130093 31.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.3129533e+08	1.3018608e+00	8.6024847e-01
7.3129586e+08	1.3020303e+00	8.5946180e-01
7.3129639e+08	1.3020271e+00	8.5903732e-01
7.3129693e+08	1.3023665e+00	8.5916746e-01
7.3129746e+08	1.3023633e+00	8.5871026e-01
7.3129799e+08	1.3028126e+00	8.5833598e-01
7.3129853e+08	1.3024446e+00	8.5808219e-01
7.3129906e+08	1.3031105e+00	8.5774022e-01
7.3129959e+08	1.3032246e+00	8.5745964e-01
7.3130013e+08	1.3034037e+00	8.5736562e-01
7.3130066e+08	1.3039230e+00	8.5704246e-01
7.3130119e+08	1.3037578e+00	8.5651507e-01
7.3130173e+08	1.3041561e+00	8.5631257e-01
7.3130226e+08	1.3043195e+00	8.5587856e-01
7.3130279e+08	1.3044323e+00	8.5552175e-01
7.3130333e+08	1.3047480e+00	8.5553324e-01
7.3130386e+08	1.3048131e+00	8.5473500e-01
7.3130439e+08	1.3050335e+00	8.5489806e-01
7.3130493e+08	1.3049621e+00	8.5405710e-01
7.3130546e+08	1.3054026e+00	8.5414058e-01
7.3130599e+08	1.3054110e+00	8.5372081e-01
7.3130653e+08	1.3056643e+00	8.5352566e-01
7.3130706e+08	1.3056565e+00	8.5311149e-01
7.3130759e+08	1.3061158e+00	8.5290799e-01
7.3130813e+08	1.3063289e+00	8.5245720e-01
7.3130866e+08	1.3064484e+00	8.5231126e-01
7.3130919e+08	1.3065437e+00	8.5181156e-01
7.3130973e+08	1.3069101e+00	8.5170415e-01
7.3131026e+08	1.3073276e+00	8.5102830e-01
7.3131079e+08	1.3070281e+00	8.5084180e-01
7.3131133e+08	1.3077333e+00	8.5048745e-01
7.3131186e+08	1.3077524e+00	8.5023911e-01
7.3131239e+08	1.3077533e+00	8.5014983e-01
7.3131292e+08	1.3081848e+00	8.4979481e-01
7.3131346e+08	1.3082220e+00	8.4934992e-01
7.3131399e+08	1.3084465e+00	8.4933539e-01
7.3131452e+08	1.3085574e+00	8.4856931e-01
7.3131506e+08	1.3085506e+00	8.4849931e-01
7.3131559e+08	1.3093274e+00	8.4842284e-01
7.3131612e+08	1.3090270e+00	8.4781333e-01
7.3131666e+08	1.3093463e+00	8.4742883e-01
7.3131719e+08	1.3094748e+00	8.4687787e-01
7.3131772e+08	1.3095868e+00	8.4681458e-01
7.3131826e+08	1.3101127e+00	8.4649109e-01
7.3131879e+08	1.3101561e+00	8.4625786e-01
7.3131932e+08	1.3105663e+00	8.4617467e-01
7.3131986e+08	1.3107076e+00	8.4588149e-01
7.3132039e+08	1.3104666e+00	8.4561803e-01
7.3132092e+08	1.3107161e+00	8.4535676e-01
7.3132146e+08	1.3110894e+00	8.4513669e-01
7.3132199e+08	1.3111080e+00	8.4468230e-01
7.3132252e+08	1.3113939e+00	8.4412779e-01
7.3132306e+08	1.3115488e+00	8.4386061e-01
7.3132359e+08	1.3118935e+00	8.4392021e-01
7.3132412e+08	1.3117905e+00	8.4325424e-01
7.3132466e+08	1.3122543e+00	8.4312396e-01
7.3132519e+08	1.3125847e+00	8.4297503e-01
7.3132572e+08	1.3123154e+00	8.4266731e-01
7.3132626e+08	1.3127620e+00	8.4228589e-01
7.3132679e+08	1.3128185e+00	8.4197466e-01
7.3132732e+08	1.3131173e+00	8.4182318e-01
7.3132786e+08	1.3132665e+00	8.4135757e-01
7.3132839e+08	1.3133978e+00	8.4082680e-01
7.3132892e+08	1.3136634e+00	8.4082192e-01
7.3132946e+08	1.3141687e+00	8.4012999e-01
7.3132999e+08	1.3140291e+00	8.4039912e-01
7.3133052e+08	1.3142148e+00	8.3961258e-01
7.3133106e+08	1.3142706e+00	8.3931406e-01
7.3133159e+08	1.3145552e+00	8.3920385e-01
7.3133212e+08	1.3148344e+00	8.3862591e-01
7.3133266e+08	1.3150177e+00	8.3838586e-01
7.3133319e+08	1.3151381e+00	8.3823113e-01
7.3133372e+08	1.3153231e+00	8.3826250e-01
7.3133426e+08	1.3156142e+00	8.3748565e-01
7.3133479e+08	1.3156956e+00	8.3750206e-01
7.3133532e+08	1.3159137e+00	8.3699387e-01
7.3133586e+08	1.3159084e+00	8.3645010e-01
7.3133639e+08	1.3165083e+00	8.3652405e-01
7.3133692e+08	1.3162910e+00	8.3600173e-01
7.3133746e+08	1.3164906e+00	8.3582867e-01
7.3133799e+08	1.3168372e+00	8.3537364e-01
7.3133852e+08	1.3168384e+00	8.3526730e-01
7.3133905e+08	1.3170663e+00	8.3489472e-01
7.3133959e+08	1.3171719e+00	8.3451850e-01
7.3134012e+08	1.3176022e+00	8.3411571e-01
7.3134065e+08	1.3177864e+00	8.3408105e-01
7.3134119e+08	1.3180355e+00	8.3352655e-01
7.3134172e+08	1.3181798e+00	8.3307593e-01
7.3134225e+08	1.3181039e+00	8.3299772e-01
7.3134279e+08	1.3185196e+00	8.3247751e-01
7.3134332e+08	1.3185117e+00	8.3232121e-01
7.3134385e+08	1.3187850e+00	8.3197040e-01
7.3134439e+08	1.3189405e+00	8.3185869e-01
7.3134492e+08	1.3193234e+00	8.3162967e-01
7.3134545e+08	1.3198862e+00	8.3135355e-01
7.3134599e+08	1.3198138e+00	8.3117409e-01
7.3134652e+08	1.3201443e+00	8.3059229e-01
7.3134705e+08	1.3202172e+00	8.3049651e-01
7.3134759e+08	1.3204792e+00	8.3011063e-01
7.3134812e+08	1.3207281e+00	8.2946874e-01
7.3134865e+08	1.3207337e+00	8.2938039e-01
7.3134919e+08	1.3210809e+00	8.2872139e-01
7.3134972e+08	1.3210113e+00	8.2852021e-01
7.3135025e+08	1.3213104e+00	8.2834085e-01
7.3135079e+08	1.3214033e+00	8.2841770e-01
7.3135132e+08	1.3214642e+00	8.2795571e-01
7.3135185e+08	1.3215652e+00	8.2742581e-01
7.3135239e+08	1.3219367e+00	8.2703492e-01
7.3135292e+08	1.3224236e+00	8.2698844e-01
7.3135345e+08	1.3224267e+00	8.2686749e-01
7.3135399e+08	1.3225477e+00	8.2641365e-01
7.3135452e+08	1.3229763e+00	8.2598034e-01
7.3135505e+08	1.3231862e+00	8.2569548e-01
7.3135559e+08	1.3231180e+00	8.2541732e-01
7.3135612e+08	1.3229273e+00	8.2506616e-01
7.3135665e+08	1.3236237e+00	8.2481496e-01
7.3135719e+08	1.3238248e+00	8.2452994e-01
7.3135772e+08	1.3239262e+00	8.2381234e-01
7.3135825e+08	1.3242168e+00	8.2390116e-01
7.3135879e+08	1.3245586e+00	8.2371831e-01
7.3135932e+08	1.3244366e+00	8.2297173e-01
7.3135985e+08	1.3249319e+00	8.2281654e-01
7.3136039e+08	1.3245821e+00	8.2264246e-01
7.3136092e+08	1.3250939e+00	8.2190832e-01
7.3136145e+08	1.3255155e+00	8.2208265e-01
7.3136199e+08	1.3252504e+00	8.2154818e-01
7.3136252e+08	1.3256090e+00	8.2114769e-01
7.3136305e+08	1.3257130e+00	8.2073164e-01
7.3136358e+08	1.3257148e+00	8.2076051e-01
7.3136412e+08	1.3262163e+00	8.2034248e-01
7.3136465e+08	1.3263187e+00	8.2005910e-01
7.3136518e+08	1.3263475e+00	8.1963057e-01
7.3136572e+08	1.3268089e+00	8.1943596e-01
7.3136625e+08	1.3268089e+00	8.1885411e-01
7.3136678e+08	1.3266417e+00	8.1892564e-01
7.3136732e+08	1.3271641e+00	8.1877331e-01
7.3136785e+08	1.3274330e+00	8.1796936e-01
7.3136838e+08	1.3276876e+00	8.1771499e-01
7.3136892e+08	1.3275480e+00	8.1743884e-01
7.3136945e+08	1.3279112e+00	8.1714723e-01
7.3136998e+08	1.3280531e+00	8.1647153e-01
7.3137052e+08	1.3281203e+00	8.1654298e-01
7.3137105e+08	1.3283867e+00	8.1618006e-01
7.3137158e+08	1.3285393e+00	8.1583981e-01
7.3137212e+08	1.3290098e+00	8.1581687e-01
7.3137265e+08	1.3288543e+00	8.1506587e-01
7.3137318e+08	1.3291473e+00	8.1518446e-01
7.3137372e+08	1.3294554e+00	8.1461941e-01
7.3137425e+08	1.3296707e+00	8.1404945e-01
7.3137478e+08	1.3299158e+00	8.1378630e-01
7.3137532e+08	1.3298800e+00	8.1342257e-01
7.3137585e+08	1.3300605e+00	8.1318016e-01
7.3137638e+08	1.3304189e+00	8.1322602e-01
7.3137692e+08	1.3304476e+00	8.1292426e-01
7.3137745e+08	1.3307298e+00	8.1248887e-01
7.3137798e+08	1.3304387e+00	8.1227770e-01
7.3137852e+08	1.3312396e+00	8.1216572e-01
7.3137905e+08	1.3313674e+00	8.1151773e-01
7.3137958e+08	1.3314201e+00	8.1129865e-01
7.3138012e+08	1.3316049e+00	8.1099883e-01
7.3138065e+08	1.3313901e+00	8.1068924e-01
7.3138118e+08	1.3317461e+00	8.1011296e-01
7.3138172e+08	1.3320224e+00	8.1008141e-01
7.3138225e+08	1.3318152e+00	8.0976706e-01
7.3138278e+08	1.3320133e+00	8.0944919e-01
7.3138332e+08	1.3324512e+00	8.0889342e-01
7.3138385e+08	1.3326302e+00	8.0847801e-01
7.3138438e+08	1.3330835e+00	8.0821749e-01
7.3138492e+08	1.3330605e+00	8.0806929e-01
7.3138545e+08	1.3330982e+00	8.0804580e-01
7.3138598e+08	1.3334251e+00	8.0759823e-01
7.3138652e+08	1.3332223e+00	8.0721554e-01
7.3138705e+08	1.3336569e+00	8.0694535e-01
7.3138758e+08	1.3338900e+00	8.0653065e-01
7.3138811e+08	1.3339890e+00	8.0638957e-01
7.3138865e+08	1.3345119e+00	8.0588065e-01
7.3138918e+08	1.3345141e+00	8.0550278e-01
7.3138971e+08	1.3345445e+00	8.0518412e-01
7.3139025e+08	1.3347471e+00	8.0484606e-01
7.3139078e+08	1.3351051e+00	8.0452221e-01
7.3139131e+08	1.3351722e+00	8.0432606e-01
7.3139185e+08	1.3355224e+00	8.0406919e-01
7.3139238e+08	1.3355665e+00	8.0393653e-01
7.3139291e+08	1.3354456e+00	8.0328789e-01
7.3139345e+08	1.3359048e+00	8.0275282e-01
7.3139398e+08	1.3360074e+00	8.0282473e-01
7.3139451e+08	1.3362525e+00	8.0250887e-01
7.3139505e+08	1.3362978e+00	8.0230499e-01
7.3139558e+08	1.3366956e+00	8.0212333e-01
7.3139611e+08	1.3368819e+00	8.0120904e-01
7.3139665e+08	1.3371954e+00	8.0105421e-01
7.3139718e+08	1.3370741e+00	8.0087890e-01
7.3139771e+08	1.3372289e+00	8.0020675e-01
7.3139825e+08	1.3374686e+00	8.0032431e-01
7.3139878e+08	1.3378517e+00	7.9961409e-01
7.3139931e+08	1.3377372e+00	7.9961963e-01
7.3139985e+08	1.3377513e+00	7.9931329e-01
7.3140038e+08	1.3383972e+00	7.9897259e-01
7.3140091e+08	1.3382702e+00	7.9899615e-01
7.3140145e+08	1.3386980e+00	7.9823298e-01
7.3140198e+08	1.3389337e+00	7.9826992e-01
7.3140251e+08	1.3390017e+00	7.9774635e-01
7.3140305e+08	1.3393796e+00	7.9771690e-01
7.3140358e+08	1.3393788e+00	7.9714678e-01
7.3140411e+08	1.3394005e+00	7.9662492e-01
7.3140465e+08	1.3401426e+00	7.9662477e-01
7.3140518e+08	1.3401412e+00	7.9637856e-01
7.3140571e+08	1.3399625e+00	7.9604602e-01
7.3140625e+08	1.3399755e+00	7.9568520e-01
7.3140678e+08	1.3404313e+00	7.9529434e-01
7.3140731e+08	1.3405451e+00	7.9510662e-01
7.3140785e+08	1.3407938e+00	7.9464013e-01
7.3140838e+08	1.3408586e+00	7.9460606e-01
7.3140891e+08	1.3408193e+00	7.9415396e-01
7.3140945e+08	1.3413187e+00	7.9359059e-01
7.3140998e+08	1.3416294e+00	7.9309645e-01
7.3141051e+08	1.3416865e+00	7.9308295e-01
7.3141105e+08	1.3419659e+00	7.9280350e-01
7.3141158e+08	1.3418906e+00	7.9261259e-01
7.3141211e+08	1.3423026e+00	7.9207838e-01
7.3141264e+08	1.3423549e+00	7.9185468e-01
7.3141318e+08	1.3427824e+00	7.9156361e-01
7.3141371e+08	1.3424692e+00	7.9117658e-01
7.3141424e+08	1.3425887e+00	7.9090852e-01
7.3141478e+08	1.3432874e+00	7.9062790e-01
7.3141531e+08	1.3432396e+00	7.9015603e-01
7.3141584e+08	1.3432058e+00	7.9015304e-01
7.3141638e+08	1.3434263e+00	7.8968877e-01
7.3141691e+08	1.3438191e+00	7.8940857e-01
7.3141744e+08	1.3437599e+00	7.8913508e-01
7.3141798e+08	1.3440752e+00	7.8850443e-01
7.3141851e+08	1.3444780e+00	7.8837386e-01
7.3141904e+08	1.3446738e+00	7.8823627e-01
7.3141958e+08	1.3447678e+00	7.8737753e-01
7.3142011e+08	1.3450944e+00	7.8747671e-01
7.3142064e+08	1.3447073e+00	7.8717671e-01
7.3142118e+08	1.3453204e+00	7.8673405e-01
7.3142171e+08	1.3454700e+00	7.8659880e-01
7.3142224e+08	1.3453497e+00	7.8591460e-01
7.3142278e+08	1.3459698e+00	7.8621288e-01
7.3142331e+08	1.3460825e+00	7.8558909e-01
7.3142384e+08	1.3462710e+00	7.8518717e-01
7.3142438e+08	1.3462172e+00	7.8502417e-01
7.3142491e+08	1.3464960e+00	7.8454982e-01
7.3142544e+08	1.3463099e+00	7.8452629e-01
7.3142598e+08	1.3467600e+00	7.8417532e-01
7.3142651e+08	1.3467482e+00	7.8370710e-01
7.3142704e+08	1.3472492e+00	7.8342757e-01
7.3142758e+08	1.3470657e+00	7.8301574e-01
7.3142811e+08	1.3473535e+00	7.8254685e-01
7.3142864e+08	1.3474918e+00	7.8209399e-01
7.3142918e+08	1.3475241e+00	7.8212883e-01
7.3142971e+08	1.3477955e+00	7.8180568e-01
7.3143024e+08	1.3479609e+00	7.8165380e-01
7.3143078e+08	1.3480594e+00	7.8112230e-01
7.3143131e+08	1.3484557e+00	7.8075858e-01
7.3143184e+08	1.3484781e+00	7.8050776e-01
7.3143238e+08	1.3485192e+00	7.8044360e-01
7.3143291e+08	1.3490647e+00	7.7998650e-01
7.3143344e+08	1.3492114e+00	7.7965125e-01
7.3143398e+08	1.3495002e+00	7.7956136e-01
7.3143451e+08	1.3492589e+00	7.7912462e-01
7.3143504e+08	1.3496911e+00	7.7879245e-01
7.3143558e+08	1.3495448e+00	7.7828489e-01
7.3143611e+08	1.3501773e+00	7.7801333e-01
7.3143664e+08	1.3503395e+00	7.7784036e-01
7.3143718e+08	1.3500193e+00	7.7732673e-01
7.3143771e+08	1.3505144e+00	7.7733738e-01
7.3143824e+08	1.3506347e+00	7.7696237e-01
7.3143877e+08	1.3504409e+00	7.7629823e-01
7.3143931e+08	1.3512116e+00	7.7612292e-01
7.3143984e+08	1.3511767e+00	7.7575753e-01
7.3144037e+08	1.3516705e+00	7.7537505e-01
7.3144091e+08	1.3515113e+00	7.7511392e-01
7.3144144e+08	1.3516194e+00	7.7457791e-01
7.3144197e+08	1.3519670e+00	7.7468578e-01
7.3144251e+08	1.3519860e+00	7.7433711e-01
7.3144304e+08	1.3518152e+00	7.7398488e-01
7.3144357e+08	1.3524526e+00	7.7380487e-01
7.3144411e+08	1.3526003e+00	7.7314142e-01
7.3144464e+08	1.3527501e+00	7.7314050e-01
7.3144517e+08	1.3525795e+00	7.7247951e-01
7.3144571e+08	1.3527685e+00	7.7237181e-01
7.3144624e+08	1.3532445e+00	7.7233683e-01
7.3144677e+08	1.3534655e+00	7.7177160e-01
7.3144731e+08	1.3534513e+00	7.7145762e-01
7.3144784e+08	1.3535802e+00	7.7100130e-01
7.3144837e+08	1.3538100e+00	7.7061735e-01
7.3144891e+08	1.3539593e+00	7.7041871e-01
7.3144944e+08	1.3543279e+00	7.7025584e-01
7.3144997e+08	1.3542867e+00	7.6986042e-01
7.3145051e+08	1.3546226e+00	7.6948907e-01
7.3145104e+08	1.3544239e+00	7.6936722e-01
7.3145157e+08	1.3545564e+00	7.6889464e-01
7.3145211e+08	1.3552368e+00	7.6858710e-01
7.3145264e+08	1.3549658e+00	7.6819045e-01
7.3145317e+08	1.3552318e+00	7.6779247e-01
7.3145371e+08	1.3554484e+00	7.6742939e-01
7.3145424e+08	1.3553631e+00	7.6768512e-01
7.3145477e+08	1.3554384e+00	7.6713257e-01
7.3145531e+08	1.3560735e+00	7.6665787e-01
7.3145584e+08	1.3562029e+00	7.6655770e-01
7.3145637e+08	1.3563232e+00	7.6611442e-01
7.3145691e+08	1.3568599e+00	7.6576849e-01
7.3145744e+08	1.3568300e+00	7.6552384e-01
7.3145797e+08	1.3570668e+00	7.6544409e-01
7.3145851e+08	1.3570830e+00	7.6449086e-01
7.3145904e+08	1.3574869e+00	7.6428545e-01
7.3145957e+08	1.3576577e+00	7.6432223e-01
7.3146011e+08	1.3571769e+00	7.6377461e-01
7.3146064e+08	1.3579271e+00	7.6374665e-01
7.3146117e+08	1.3578389e+00	7.6321993e-01
7.3146171e+08	1.3580209e+00	7.6295012e-01
7.3146224e+08	1.3579198e+00	7.6278971e-01
7.3146277e+08	1.3585265e+00	7.6216826e-01
7.3146330e+08	1.3587592e+00	7.6234699e-01
7.3146384e+08	1.3589050e+00	7.6156215e-01
7.3146437e+08	1.3589498e+00	7.6138894e-01
7.3146490e+08	1.3591055e+00	7.6130883e-01
7.3146544e+08	1.3592567e+00	7.6102287e-01
7.3146597e+08	1.3596836e+00	7.6019667e-01
7.3146650e+08	1.3595710e+00	7.6011659e-01
7.3146704e+08	1.3599599e+00	7.5990428e-01
7.3146757e+08	1.3600931e+00	7.5967477e-01
7.3146810e+08	1.3603372e+00	7.5914196e-01
7.3146864e+08	1.3602671e+00	7.5890509e-01
7.3146917e+08	1.3608557e+00	7.5857906e-01
7.3146970e+08	1.3608825e+00	7.5817472e-01
7.3147024e+08	1.3605882e+00	7.5784941e-01
7.3147077e+08	1.3610618e+00	7.5763454e-01
7.3147130e+08	1.3611853e+00	7.5733033e-01
7.3147184e+08	1.3614864e+00	7.5707651e-01
7.3147237e+08	1.3615541e+00	7.5635099e-01
7.3147290e+08	1.3614814e+00	7.5649926e-01
7.3147344e+08	1.3617645e+00	7.5611227e-01
7.3147397e+08	1.3619855e+00	7.5590481e-01
7.3147450e+08	1.3618775e+00	7.5515880e-01
7.3147504e+08	1.3622342e+00	7.5518978e-01
7.3147557e+08	1.3622565e+00	7.5481474e-01
7.3147610e+08	1.3626016e+00	7.5439899e-01
7.3147664e+08	1.3627123e+00	7.5387767e-01
7.3147717e+08	1.3627407e+00	7.5412176e-01
7.3147770e+08	1.3632525e+00	7.5380149e-01
7.3147824e+08	1.3632605e+00	7.5333136e-01
7.3147877e+08	1.3635826e+00	7.5292444e-01
7.3147930e+08	1.3635947e+00	7.5241322e-01
7.3147984e+08	1.3638815e+00	7.5206037e-01
7.3148037e+08	1.3639333e+00	7.5172878e-01
7.3148090e+08	1.3643136e+00	7.5164971e-01
7.3148144e+08	1.3641862e+00	7.5120829e-01
7.3148197e+08	1.3642786e+00	7.5053426e-01
7.3148250e+08	1.3648386e+00	7.5094553e-01
7.3148304e+08	1.3646552e+00	7.5002721e-01
7.3148357e+08	1.3646060e+00	7.5014103e-01
7.3148410e+08	1.3649668e+00	7.4938882e-01
7.3148464e+08	1.3651935e+00	7.4989100e-01
7.3148517e+08	1.3655529e+00	7.4897453e-01
7.3148570e+08	1.3655049e+00	7.4890438e-01
7.3148624e+08	1.3658547e+00	7.4850167e-01
7.3148677e+08	1.3659917e+00	7.4820447e-01
7.3148730e+08	1.3660239e+00	7.4781136e-01
7.3148783e+08	1.3663829e+00	7.4728201e-01
7.3148837e+08	1.3663640e+00	7.4725872e-01
7.3148890e+08	1.3667775e+00	7.4653974e-01
7.3148943e+08	1.3666901e+00	7.4656507e-01
7.3148997e+08	1.3667566e+00	7.4608163e-01
7.3149050e+08	1.3670175e+00	7.4604391e-01
7.3149103e+08	1.3675134e+00	7.4529380e-01
7.3149157e+08	1.3673646e+00	7.4528043e-01
7.3149210e+08	1.3674788e+00	7.4508798e-01
7.3149263e+08	1.3674439e+00	7.4483469e-01
7.3149317e+08	1.3676913e+00	7.4431325e-01
7.3149370e+08	1.3680008e+00	7.4389948e-01
7.3149423e+08	1.3681372e+00	7.4378167e-01
7.3149477e+08	1.3682210e+00	7.4306340e-01
7.3149530e+08	1.3681280e+00	7.4318850e-01
7.3149583e+08	1.3690062e+00	7.4265336e-01
7.3149637e+08	1.3692104e+00	7.4225302e-01
7.3149690e+08	1.3693389e+00	7.4164379e-01
7.3149743e+08	1.3694941e+00	7.4157982e-01
7.3149797e+08	1.3692294e+00	7.4137156e-01
7.3149850e+08	1.3690701e+00	7.4075949e-01
7.3149903e+08	1.3694735e+00	7.4074826e-01
7.3149957e+08	1.3697745e+00	7.4059293e-01
7.3150010e+08	1.3697419e+00	7.3979213e-01
7.3150063e+08	1.3700817e+00	7.3995120e-01
7.3150117e+08	1.3703830e+00	7.3945855e-01
7.3150170e+08	1.3701567e+00	7.3917360e-01
7.3150223e+08	1.3707176e+00	7.3881933e-01
7.3150277e+08	1.3706988e+00	7.3853298e-01
7.3150330e+08	1.3706844e+00	7.3839082e-01
7.3150383e+08	1.3708683e+00	7.3782305e-01
7.3150437e+08	1.3714145e+00	7.3736536e-01
7.3150490e+08	1.3714640e+00	7.3727057e-01
7.3150543e+08	1.3714991e+00	7.3675696e-01
7.3150597e+08	1.3719701e+00	7.3652609e-01
7.3150650e+08	1.3717865e+00	7.3621157e-01
7.3150703e+08	1.3721621e+00	7.3588925e-01
7.3150757e+08	1.3720164e+00	7.3546861e-01
7.3150810e+08	1.3722340e+00	7.3540796e-01
7.3150863e+08	1.3724470e+00	7.3502499e-01
7.3150917e+08	1.3727068e+00	7.3461629e-01
7.3150970e+08	1.3728282e+00	7.3440477e-01
7.3151023e+08	1.3729750e+00	7.3382484e-01
7.3151077e+08	1.3730299e+00	7.3375453e-01
7.3151130e+08	1.3734519e+00	7.3356342e-01
