# Source ADC	Temp 200.0 mK	PDUT -84.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER3	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 30.25 dB	AttVIQ 12201130093 31.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.3206079e+08	1.4958150e+00	4.4381132e-01
7.3206133e+08	1.4960142e+00	4.4355720e-01
7.3206186e+08	1.4962070e+00	4.4377669e-01
7.3206239e+08	1.4961265e+00	4.4280777e-01
7.3206292e+08	1.4965407e+00	4.4252847e-01
7.3206346e+08	1.4965942e+00	4.4268774e-01
7.3206399e+08	1.4968134e+00	4.4177410e-01
7.3206452e+08	1.4968268e+00	4.4177434e-01
7.3206506e+08	1.4966961e+00	4.4120741e-01
7.3206559e+08	1.4971174e+00	4.4124641e-01
7.3206612e+08	1.4972763e+00	4.4039933e-01
7.3206666e+08	1.4970175e+00	4.4016351e-01
7.3206719e+08	1.4972322e+00	4.4005794e-01
7.3206772e+08	1.4973691e+00	4.3939853e-01
7.3206826e+08	1.4974712e+00	4.3911409e-01
7.3206879e+08	1.4973760e+00	4.3853353e-01
7.3206932e+08	1.4975690e+00	4.3844429e-01
7.3206986e+08	1.4976948e+00	4.3813101e-01
7.3207039e+08	1.4974659e+00	4.3752358e-01
7.3207092e+08	1.4979332e+00	4.3754504e-01
7.3207146e+08	1.4979388e+00	4.3697591e-01
7.3207199e+08	1.4982007e+00	4.3685605e-01
7.3207252e+08	1.4980982e+00	4.3623485e-01
7.3207306e+08	1.4982097e+00	4.3596409e-01
7.3207359e+08	1.4984788e+00	4.3541243e-01
7.3207412e+08	1.4986540e+00	4.3487824e-01
7.3207466e+08	1.4987184e+00	4.3450601e-01
7.3207519e+08	1.4986063e+00	4.3451735e-01
7.3207572e+08	1.4987016e+00	4.3401182e-01
7.3207626e+08	1.4986995e+00	4.3373521e-01
7.3207679e+08	1.4986893e+00	4.3333103e-01
7.3207732e+08	1.4988116e+00	4.3342206e-01
7.3207786e+08	1.4990060e+00	4.3284344e-01
7.3207839e+08	1.4992824e+00	4.3223381e-01
7.3207892e+08	1.4993176e+00	4.3201938e-01
7.3207946e+08	1.4993860e+00	4.3180174e-01
7.3207999e+08	1.4990935e+00	4.3143613e-01
7.3208052e+08	1.4996677e+00	4.3130029e-01
7.3208106e+08	1.4996138e+00	4.3056814e-01
7.3208159e+08	1.4994981e+00	4.3042778e-01
7.3208212e+08	1.4996330e+00	4.3013944e-01
7.3208266e+08	1.4996796e+00	4.2925573e-01
7.3208319e+08	1.4998683e+00	4.2944126e-01
7.3208372e+08	1.5000564e+00	4.2877199e-01
7.3208426e+08	1.5001631e+00	4.2829542e-01
7.3208479e+08	1.5003309e+00	4.2833287e-01
7.3208532e+08	1.5002316e+00	4.2763196e-01
7.3208586e+08	1.5002850e+00	4.2727852e-01
7.3208639e+08	1.5007327e+00	4.2693129e-01
7.3208692e+08	1.5006807e+00	4.2673666e-01
7.3208746e+08	1.5007127e+00	4.2657545e-01
7.3208799e+08	1.5012197e+00	4.2577223e-01
7.3208852e+08	1.5011146e+00	4.2587123e-01
7.3208905e+08	1.5007655e+00	4.2504735e-01
7.3208959e+08	1.5011535e+00	4.2508816e-01
7.3209012e+08	1.5013858e+00	4.2445990e-01
7.3209065e+08	1.5013503e+00	4.2394193e-01
7.3209119e+08	1.5014553e+00	4.2387738e-01
7.3209172e+08	1.5016518e+00	4.2370823e-01
7.3209225e+08	1.5014234e+00	4.2306126e-01
7.3209279e+08	1.5016428e+00	4.2283824e-01
7.3209332e+08	1.5018560e+00	4.2230250e-01
7.3209385e+08	1.5014747e+00	4.2197199e-01
7.3209439e+08	1.5016936e+00	4.2185081e-01
7.3209492e+08	1.5021617e+00	4.2109673e-01
7.3209545e+08	1.5021901e+00	4.2111111e-01
7.3209599e+08	1.5019591e+00	4.2079774e-01
7.3209652e+08	1.5021259e+00	4.2042623e-01
7.3209705e+08	1.5018937e+00	4.1995279e-01
7.3209759e+08	1.5022936e+00	4.1944312e-01
7.3209812e+08	1.5022840e+00	4.1931696e-01
7.3209865e+08	1.5024783e+00	4.1852465e-01
7.3209919e+08	1.5025002e+00	4.1841595e-01
7.3209972e+08	1.5028324e+00	4.1814695e-01
7.3210025e+08	1.5027893e+00	4.1786139e-01
7.3210079e+08	1.5028228e+00	4.1741452e-01
7.3210132e+08	1.5028383e+00	4.1712001e-01
7.3210185e+08	1.5030094e+00	4.1676841e-01
7.3210239e+08	1.5031026e+00	4.1606808e-01
7.3210292e+08	1.5033026e+00	4.1603562e-01
7.3210345e+08	1.5033065e+00	4.1552697e-01
7.3210399e+08	1.5034005e+00	4.1504799e-01
7.3210452e+08	1.5035075e+00	4.1511839e-01
7.3210505e+08	1.5034319e+00	4.1478297e-01
7.3210559e+08	1.5034854e+00	4.1432766e-01
7.3210612e+08	1.5036820e+00	4.1356049e-01
7.3210665e+08	1.5036780e+00	4.1340090e-01
7.3210719e+08	1.5039577e+00	4.1321236e-01
7.3210772e+08	1.5040596e+00	4.1300937e-01
7.3210825e+08	1.5038772e+00	4.1236458e-01
7.3210879e+08	1.5040888e+00	4.1218465e-01
7.3210932e+08	1.5042850e+00	4.1175600e-01
7.3210985e+08	1.5044428e+00	4.1155460e-01
7.3211039e+08	1.5043009e+00	4.1125420e-01
7.3211092e+08	1.5045874e+00	4.1075459e-01
7.3211145e+08	1.5045688e+00	4.1013711e-01
7.3211199e+08	1.5042056e+00	4.0992792e-01
7.3211252e+08	1.5045330e+00	4.0972143e-01
7.3211305e+08	1.5047393e+00	4.0931708e-01
7.3211358e+08	1.5045620e+00	4.0896296e-01
7.3211412e+08	1.5047973e+00	4.0860522e-01
7.3211465e+08	1.5050227e+00	4.0812751e-01
7.3211518e+08	1.5050162e+00	4.0788536e-01
7.3211572e+08	1.5048997e+00	4.0748528e-01
7.3211625e+08	1.5050930e+00	4.0699597e-01
7.3211678e+08	1.5053058e+00	4.0702274e-01
7.3211732e+08	1.5054620e+00	4.0649429e-01
7.3211785e+08	1.5054453e+00	4.0622061e-01
7.3211838e+08	1.5055832e+00	4.0564868e-01
7.3211892e+08	1.5056432e+00	4.0504869e-01
7.3211945e+08	1.5059111e+00	4.0534657e-01
7.3211998e+08	1.5058976e+00	4.0463100e-01
7.3212052e+08	1.5060323e+00	4.0426129e-01
7.3212105e+08	1.5062706e+00	4.0400433e-01
7.3212158e+08	1.5059712e+00	4.0351677e-01
7.3212212e+08	1.5061631e+00	4.0342718e-01
7.3212265e+08	1.5063092e+00	4.0300745e-01
7.3212318e+08	1.5061638e+00	4.0250613e-01
7.3212372e+08	1.5061766e+00	4.0202033e-01
7.3212425e+08	1.5062663e+00	4.0142452e-01
7.3212478e+08	1.5065796e+00	4.0160370e-01
7.3212532e+08	1.5066921e+00	4.0096101e-01
7.3212585e+08	1.5065033e+00	4.0051351e-01
7.3212638e+08	1.5066985e+00	4.0034082e-01
7.3212692e+08	1.5068085e+00	3.9983232e-01
7.3212745e+08	1.5068856e+00	3.9984510e-01
7.3212798e+08	1.5070125e+00	3.9930219e-01
7.3212852e+08	1.5071679e+00	3.9896569e-01
7.3212905e+08	1.5072980e+00	3.9867590e-01
7.3212958e+08	1.5070984e+00	3.9813981e-01
7.3213012e+08	1.5075289e+00	3.9778010e-01
7.3213065e+08	1.5075568e+00	3.9743738e-01
7.3213118e+08	1.5076687e+00	3.9711641e-01
7.3213172e+08	1.5073585e+00	3.9680767e-01
7.3213225e+08	1.5076063e+00	3.9644603e-01
7.3213278e+08	1.5077327e+00	3.9613406e-01
7.3213332e+08	1.5075342e+00	3.9591426e-01
7.3213385e+08	1.5079141e+00	3.9543129e-01
7.3213438e+08	1.5081656e+00	3.9523141e-01
7.3213492e+08	1.5082243e+00	3.9485938e-01
7.3213545e+08	1.5080538e+00	3.9418514e-01
7.3213598e+08	1.5082635e+00	3.9394595e-01
7.3213652e+08	1.5083519e+00	3.9387623e-01
7.3213705e+08	1.5087384e+00	3.9332405e-01
7.3213758e+08	1.5082256e+00	3.9306437e-01
7.3213811e+08	1.5087505e+00	3.9273136e-01
7.3213865e+08	1.5085128e+00	3.9219041e-01
7.3213918e+08	1.5084075e+00	3.9181399e-01
7.3213971e+08	1.5087878e+00	3.9111995e-01
7.3214025e+08	1.5090255e+00	3.9089166e-01
7.3214078e+08	1.5088733e+00	3.9064790e-01
7.3214131e+08	1.5088420e+00	3.9027450e-01
7.3214185e+08	1.5091557e+00	3.9001410e-01
7.3214238e+08	1.5089598e+00	3.8969882e-01
7.3214291e+08	1.5090533e+00	3.8961513e-01
7.3214345e+08	1.5094834e+00	3.8883774e-01
7.3214398e+08	1.5097034e+00	3.8837448e-01
7.3214451e+08	1.5094062e+00	3.8833278e-01
7.3214505e+08	1.5093602e+00	3.8808724e-01
7.3214558e+08	1.5096016e+00	3.8726352e-01
7.3214611e+08	1.5097135e+00	3.8716640e-01
7.3214665e+08	1.5100277e+00	3.8694737e-01
7.3214718e+08	1.5102169e+00	3.8638844e-01
7.3214771e+08	1.5097612e+00	3.8600790e-01
7.3214825e+08	1.5100890e+00	3.8593691e-01
7.3214878e+08	1.5102848e+00	3.8543354e-01
7.3214931e+08	1.5104705e+00	3.8537746e-01
7.3214985e+08	1.5105423e+00	3.8468258e-01
7.3215038e+08	1.5106225e+00	3.8461617e-01
7.3215091e+08	1.5105541e+00	3.8413170e-01
7.3215145e+08	1.5107286e+00	3.8371829e-01
7.3215198e+08	1.5104867e+00	3.8312571e-01
7.3215251e+08	1.5111599e+00	3.8322307e-01
7.3215305e+08	1.5108864e+00	3.8270056e-01
7.3215358e+08	1.5108924e+00	3.8215225e-01
7.3215411e+08	1.5107469e+00	3.8166624e-01
7.3215465e+08	1.5109560e+00	3.8159214e-01
7.3215518e+08	1.5109181e+00	3.8120612e-01
7.3215571e+08	1.5112409e+00	3.8084005e-01
7.3215625e+08	1.5113857e+00	3.8041733e-01
7.3215678e+08	1.5110244e+00	3.8016808e-01
7.3215731e+08	1.5112810e+00	3.7993652e-01
7.3215785e+08	1.5114154e+00	3.7960931e-01
7.3215838e+08	1.5114692e+00	3.7922588e-01
7.3215891e+08	1.5112891e+00	3.7900490e-01
7.3215945e+08	1.5116453e+00	3.7825228e-01
7.3215998e+08	1.5117590e+00	3.7786030e-01
7.3216051e+08	1.5115799e+00	3.7750062e-01
7.3216105e+08	1.5118542e+00	3.7722160e-01
7.3216158e+08	1.5119443e+00	3.7708013e-01
7.3216211e+08	1.5119470e+00	3.7667175e-01
7.3216264e+08	1.5119778e+00	3.7600082e-01
7.3216318e+08	1.5116724e+00	3.7582946e-01
7.3216371e+08	1.5121860e+00	3.7546568e-01
7.3216424e+08	1.5123001e+00	3.7518789e-01
7.3216478e+08	1.5124064e+00	3.7482076e-01
7.3216531e+08	1.5123767e+00	3.7442629e-01
7.3216584e+08	1.5124240e+00	3.7390099e-01
7.3216638e+08	1.5127158e+00	3.7363138e-01
7.3216691e+08	1.5125970e+00	3.7327408e-01
7.3216744e+08	1.5128025e+00	3.7327936e-01
7.3216798e+08	1.5129052e+00	3.7272667e-01
7.3216851e+08	1.5130050e+00	3.7253274e-01
7.3216904e+08	1.5129273e+00	3.7177763e-01
7.3216958e+08	1.5133287e+00	3.7176668e-01
7.3217011e+08	1.5132534e+00	3.7128904e-01
7.3217064e+08	1.5131645e+00	3.7102944e-01
7.3217118e+08	1.5131402e+00	3.7039096e-01
7.3217171e+08	1.5131469e+00	3.7059224e-01
7.3217224e+08	1.5135231e+00	3.6988774e-01
7.3217278e+08	1.5132525e+00	3.6960477e-01
7.3217331e+08	1.5135545e+00	3.6912860e-01
7.3217384e+08	1.5137342e+00	3.6854895e-01
7.3217438e+08	1.5140014e+00	3.6842051e-01
7.3217491e+08	1.5135928e+00	3.6822872e-01
7.3217544e+08	1.5138698e+00	3.6776133e-01
7.3217598e+08	1.5136339e+00	3.6737909e-01
7.3217651e+08	1.5137756e+00	3.6714942e-01
7.3217704e+08	1.5140836e+00	3.6671068e-01
7.3217758e+08	1.5141945e+00	3.6638940e-01
7.3217811e+08	1.5142155e+00	3.6591644e-01
7.3217864e+08	1.5141981e+00	3.6561092e-01
7.3217918e+08	1.5144314e+00	3.6529426e-01
7.3217971e+08	1.5144531e+00	3.6444668e-01
7.3218024e+08	1.5144875e+00	3.6471004e-01
7.3218078e+08	1.5145984e+00	3.6413692e-01
7.3218131e+08	1.5148070e+00	3.6409640e-01
7.3218184e+08	1.5148844e+00	3.6364360e-01
7.3218238e+08	1.5148024e+00	3.6308853e-01
7.3218291e+08	1.5149820e+00	3.6274153e-01
7.3218344e+08	1.5151314e+00	3.6251168e-01
7.3218398e+08	1.5154738e+00	3.6214519e-01
7.3218451e+08	1.5153670e+00	3.6146573e-01
7.3218504e+08	1.5150607e+00	3.6157513e-01
7.3218558e+08	1.5152089e+00	3.6092751e-01
7.3218611e+08	1.5153885e+00	3.6055763e-01
7.3218664e+08	1.5154725e+00	3.6043741e-01
7.3218718e+08	1.5155193e+00	3.5969727e-01
7.3218771e+08	1.5154105e+00	3.5944528e-01
7.3218824e+08	1.5156576e+00	3.5920248e-01
7.3218877e+08	1.5158304e+00	3.5900571e-01
7.3218931e+08	1.5158837e+00	3.5841511e-01
7.3218984e+08	1.5157948e+00	3.5784508e-01
7.3219037e+08	1.5160677e+00	3.5817847e-01
7.3219091e+08	1.5162750e+00	3.5763336e-01
7.3219144e+08	1.5158004e+00	3.5696548e-01
7.3219197e+08	1.5159182e+00	3.5663844e-01
7.3219251e+08	1.5161781e+00	3.5635878e-01
7.3219304e+08	1.5163502e+00	3.5624248e-01
7.3219357e+08	1.5161196e+00	3.5558248e-01
7.3219411e+08	1.5166145e+00	3.5519270e-01
7.3219464e+08	1.5164701e+00	3.5510473e-01
7.3219517e+08	1.5166566e+00	3.5455952e-01
7.3219571e+08	1.5166747e+00	3.5434657e-01
7.3219624e+08	1.5167717e+00	3.5379071e-01
7.3219677e+08	1.5168996e+00	3.5358985e-01
7.3219731e+08	1.5169414e+00	3.5332219e-01
7.3219784e+08	1.5168645e+00	3.5254424e-01
7.3219837e+08	1.5170061e+00	3.5235503e-01
7.3219891e+08	1.5172034e+00	3.5241912e-01
7.3219944e+08	1.5172557e+00	3.5219196e-01
7.3219997e+08	1.5173813e+00	3.5152623e-01
7.3220051e+08	1.5175133e+00	3.5127025e-01
7.3220104e+08	1.5171876e+00	3.5065429e-01
7.3220157e+08	1.5174085e+00	3.5058939e-01
7.3220211e+08	1.5174377e+00	3.4957628e-01
7.3220264e+08	1.5176094e+00	3.4976445e-01
7.3220317e+08	1.5173506e+00	3.4930024e-01
7.3220371e+08	1.5174106e+00	3.4913117e-01
7.3220424e+08	1.5178135e+00	3.4863143e-01
7.3220477e+08	1.5177905e+00	3.4800995e-01
7.3220531e+08	1.5180282e+00	3.4781344e-01
7.3220584e+08	1.5178934e+00	3.4740803e-01
7.3220637e+08	1.5178063e+00	3.4682419e-01
7.3220691e+08	1.5177751e+00	3.4663539e-01
7.3220744e+08	1.5185054e+00	3.4633137e-01
7.3220797e+08	1.5182088e+00	3.4623938e-01
7.3220851e+08	1.5183711e+00	3.4574577e-01
7.3220904e+08	1.5184576e+00	3.4542748e-01
7.3220957e+08	1.5184264e+00	3.4490489e-01
7.3221011e+08	1.5186588e+00	3.4484192e-01
7.3221064e+08	1.5188121e+00	3.4432603e-01
7.3221117e+08	1.5184930e+00	3.4381083e-01
7.3221171e+08	1.5187065e+00	3.4348467e-01
7.3221224e+08	1.5186986e+00	3.4326340e-01
7.3221277e+08	1.5187487e+00	3.4292397e-01
7.3221330e+08	1.5193521e+00	3.4290649e-01
7.3221384e+08	1.5192824e+00	3.4188771e-01
7.3221437e+08	1.5189319e+00	3.4192748e-01
7.3221490e+08	1.5191213e+00	3.4132327e-01
7.3221544e+08	1.5191263e+00	3.4167528e-01
7.3221597e+08	1.5192387e+00	3.4085627e-01
7.3221650e+08	1.5196100e+00	3.4009448e-01
7.3221704e+08	1.5194502e+00	3.3994520e-01
7.3221757e+08	1.5195907e+00	3.3967872e-01
7.3221810e+08	1.5195116e+00	3.3952266e-01
7.3221864e+08	1.5193061e+00	3.3903035e-01
7.3221917e+08	1.5198529e+00	3.3853092e-01
7.3221970e+08	1.5200737e+00	3.3826098e-01
7.3222024e+08	1.5199376e+00	3.3800553e-01
7.3222077e+08	1.5200336e+00	3.3793308e-01
7.3222130e+08	1.5201349e+00	3.3734798e-01
7.3222184e+08	1.5204090e+00	3.3700478e-01
7.3222237e+08	1.5198980e+00	3.3674906e-01
7.3222290e+08	1.5200904e+00	3.3639464e-01
7.3222344e+08	1.5206717e+00	3.3565045e-01
7.3222397e+08	1.5204575e+00	3.3544868e-01
7.3222450e+08	1.5206510e+00	3.3532704e-01
7.3222504e+08	1.5206669e+00	3.3482501e-01
7.3222557e+08	1.5205749e+00	3.3461006e-01
7.3222610e+08	1.5207490e+00	3.3428082e-01
7.3222664e+08	1.5203536e+00	3.3364278e-01
7.3222717e+08	1.5205320e+00	3.3337411e-01
7.3222770e+08	1.5206365e+00	3.3328354e-01
7.3222824e+08	1.5206439e+00	3.3262399e-01
7.3222877e+08	1.5210552e+00	3.3228631e-01
7.3222930e+08	1.5209793e+00	3.3214077e-01
7.3222984e+08	1.5206388e+00	3.3152116e-01
7.3223037e+08	1.5210003e+00	3.3135107e-01
7.3223090e+08	1.5213662e+00	3.3114595e-01
7.3223144e+08	1.5214834e+00	3.3058380e-01
7.3223197e+08	1.5212634e+00	3.3025310e-01
7.3223250e+08	1.5215395e+00	3.2969531e-01
7.3223304e+08	1.5210485e+00	3.2952757e-01
7.3223357e+08	1.5215770e+00	3.2907460e-01
7.3223410e+08	1.5214890e+00	3.2877467e-01
7.3223464e+08	1.5214671e+00	3.2827556e-01
7.3223517e+08	1.5214872e+00	3.2789648e-01
7.3223570e+08	1.5216684e+00	3.2757195e-01
7.3223624e+08	1.5218392e+00	3.2768490e-01
7.3223677e+08	1.5221356e+00	3.2688568e-01
7.3223730e+08	1.5222465e+00	3.2640370e-01
7.3223783e+08	1.5220659e+00	3.2651070e-01
7.3223837e+08	1.5221402e+00	3.2613298e-01
7.3223890e+08	1.5221702e+00	3.2573928e-01
7.3223943e+08	1.5222150e+00	3.2555907e-01
7.3223997e+08	1.5220097e+00	3.2510630e-01
7.3224050e+08	1.5224231e+00	3.2447452e-01
7.3224103e+08	1.5226328e+00	3.2418629e-01
7.3224157e+08	1.5225035e+00	3.2383577e-01
7.3224210e+08	1.5225121e+00	3.2325688e-01
7.3224263e+08	1.5229305e+00	3.2298032e-01
7.3224317e+08	1.5228736e+00	3.2321502e-01
7.3224370e+08	1.5226700e+00	3.2251207e-01
7.3224423e+08	1.5229237e+00	3.2228202e-01
7.3224477e+08	1.5226906e+00	3.2196374e-01
7.3224530e+08	1.5233007e+00	3.2158856e-01
7.3224583e+08	1.5227169e+00	3.2088973e-01
7.3224637e+08	1.5227453e+00	3.2057516e-01
7.3224690e+08	1.5229329e+00	3.2042723e-01
7.3224743e+08	1.5229588e+00	3.1980254e-01
7.3224797e+08	1.5231507e+00	3.1959098e-01
7.3224850e+08	1.5233496e+00	3.1930798e-01
7.3224903e+08	1.5231563e+00	3.1908039e-01
7.3224957e+08	1.5236195e+00	3.1849649e-01
7.3225010e+08	1.5234812e+00	3.1789451e-01
7.3225063e+08	1.5232787e+00	3.1781491e-01
7.3225117e+08	1.5235043e+00	3.1770137e-01
7.3225170e+08	1.5235729e+00	3.1697551e-01
7.3225223e+08	1.5241796e+00	3.1681859e-01
7.3225277e+08	1.5237781e+00	3.1656602e-01
7.3225330e+08	1.5236405e+00	3.1606921e-01
7.3225383e+08	1.5241247e+00	3.1560749e-01
7.3225437e+08	1.5239217e+00	3.1518384e-01
7.3225490e+08	1.5243089e+00	3.1530618e-01
7.3225543e+08	1.5242797e+00	3.1452222e-01
7.3225597e+08	1.5243129e+00	3.1401058e-01
7.3225650e+08	1.5241485e+00	3.1386091e-01
7.3225703e+08	1.5244255e+00	3.1344877e-01
7.3225757e+08	1.5241448e+00	3.1344914e-01
7.3225810e+08	1.5246218e+00	3.1274202e-01
7.3225863e+08	1.5241327e+00	3.1243267e-01
7.3225917e+08	1.5245154e+00	3.1222167e-01
7.3225970e+08	1.5245048e+00	3.1205700e-01
7.3226023e+08	1.5245863e+00	3.1113445e-01
7.3226077e+08	1.5247466e+00	3.1114690e-01
7.3226130e+08	1.5247317e+00	3.1087349e-01
