# Source ADC	Temp 80.0 mK	PDUT -84.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER3	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 30.25 dB	AttVIQ 12201130093 31.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.3254611e+08	1.5264727e+00	1.4025186e-01
7.3254665e+08	1.5259926e+00	1.3962496e-01
7.3254718e+08	1.5261910e+00	1.3938272e-01
7.3254771e+08	1.5264622e+00	1.3899494e-01
7.3254825e+08	1.5264279e+00	1.3825724e-01
7.3254878e+08	1.5264572e+00	1.3827491e-01
7.3254931e+08	1.5264611e+00	1.3787888e-01
7.3254985e+08	1.5262031e+00	1.3765532e-01
7.3255038e+08	1.5266368e+00	1.3714230e-01
7.3255091e+08	1.5265695e+00	1.3662726e-01
7.3255145e+08	1.5266337e+00	1.3647797e-01
7.3255198e+08	1.5266724e+00	1.3603976e-01
7.3255251e+08	1.5262290e+00	1.3543866e-01
7.3255305e+08	1.5265564e+00	1.3539538e-01
7.3255358e+08	1.5265730e+00	1.3539961e-01
7.3255411e+08	1.5265222e+00	1.3460584e-01
7.3255465e+08	1.5265673e+00	1.3427298e-01
7.3255518e+08	1.5264848e+00	1.3393752e-01
7.3255571e+08	1.5263190e+00	1.3368945e-01
7.3255625e+08	1.5262705e+00	1.3300743e-01
7.3255678e+08	1.5266197e+00	1.3296947e-01
7.3255731e+08	1.5266306e+00	1.3270492e-01
7.3255785e+08	1.5264701e+00	1.3238013e-01
7.3255838e+08	1.5266643e+00	1.3187709e-01
7.3255891e+08	1.5267065e+00	1.3124150e-01
7.3255945e+08	1.5268384e+00	1.3127880e-01
7.3255998e+08	1.5268136e+00	1.3103569e-01
7.3256051e+08	1.5266553e+00	1.3041329e-01
7.3256105e+08	1.5267529e+00	1.3019302e-01
7.3256158e+08	1.5263342e+00	1.2966059e-01
7.3256211e+08	1.5268894e+00	1.2947019e-01
7.3256264e+08	1.5263944e+00	1.2910195e-01
7.3256318e+08	1.5269699e+00	1.2888132e-01
7.3256371e+08	1.5264478e+00	1.2816407e-01
7.3256424e+08	1.5271921e+00	1.2797506e-01
7.3256478e+08	1.5270049e+00	1.2780430e-01
7.3256531e+08	1.5268435e+00	1.2710769e-01
7.3256584e+08	1.5264580e+00	1.2697871e-01
7.3256638e+08	1.5268233e+00	1.2634018e-01
7.3256691e+08	1.5265662e+00	1.2619740e-01
7.3256744e+08	1.5269707e+00	1.2585440e-01
7.3256798e+08	1.5269103e+00	1.2539160e-01
7.3256851e+08	1.5269208e+00	1.2537745e-01
7.3256904e+08	1.5268570e+00	1.2437269e-01
7.3256958e+08	1.5265881e+00	1.2393002e-01
7.3257011e+08	1.5269486e+00	1.2397869e-01
7.3257064e+08	1.5268354e+00	1.2362011e-01
7.3257118e+08	1.5270709e+00	1.2331045e-01
7.3257171e+08	1.5268786e+00	1.2311017e-01
7.3257224e+08	1.5267018e+00	1.2249563e-01
7.3257278e+08	1.5270817e+00	1.2227339e-01
7.3257331e+08	1.5270263e+00	1.2158390e-01
7.3257384e+08	1.5270122e+00	1.2141399e-01
7.3257438e+08	1.5270285e+00	1.2124681e-01
7.3257491e+08	1.5275569e+00	1.2067425e-01
7.3257544e+08	1.5271856e+00	1.2063026e-01
7.3257598e+08	1.5269180e+00	1.1999961e-01
7.3257651e+08	1.5270310e+00	1.1987071e-01
7.3257704e+08	1.5269463e+00	1.1916828e-01
7.3257758e+08	1.5271231e+00	1.1892611e-01
7.3257811e+08	1.5270005e+00	1.1869707e-01
7.3257864e+08	1.5272434e+00	1.1834182e-01
7.3257918e+08	1.5273687e+00	1.1770965e-01
7.3257971e+08	1.5273037e+00	1.1754396e-01
7.3258024e+08	1.5271641e+00	1.1724724e-01
7.3258078e+08	1.5271753e+00	1.1685751e-01
7.3258131e+08	1.5270901e+00	1.1683568e-01
7.3258184e+08	1.5274445e+00	1.1569961e-01
7.3258238e+08	1.5271464e+00	1.1587193e-01
7.3258291e+08	1.5277683e+00	1.1557586e-01
7.3258344e+08	1.5274225e+00	1.1483447e-01
7.3258398e+08	1.5274186e+00	1.1442142e-01
7.3258451e+08	1.5272659e+00	1.1406271e-01
7.3258504e+08	1.5273045e+00	1.1411909e-01
7.3258558e+08	1.5277549e+00	1.1370382e-01
7.3258611e+08	1.5273949e+00	1.1331314e-01
7.3258664e+08	1.5272409e+00	1.1258814e-01
7.3258718e+08	1.5272077e+00	1.1241290e-01
7.3258771e+08	1.5275488e+00	1.1208141e-01
7.3258824e+08	1.5274977e+00	1.1189728e-01
7.3258877e+08	1.5273568e+00	1.1162004e-01
7.3258931e+08	1.5274669e+00	1.1118960e-01
7.3258984e+08	1.5275594e+00	1.1080512e-01
7.3259037e+08	1.5275333e+00	1.1036839e-01
7.3259091e+08	1.5274148e+00	1.0998465e-01
7.3259144e+08	1.5274725e+00	1.0959082e-01
7.3259197e+08	1.5273491e+00	1.0926769e-01
7.3259251e+08	1.5277174e+00	1.0899978e-01
7.3259304e+08	1.5275872e+00	1.0858780e-01
7.3259357e+08	1.5276594e+00	1.0820527e-01
7.3259411e+08	1.5276122e+00	1.0812055e-01
7.3259464e+08	1.5276520e+00	1.0738341e-01
7.3259517e+08	1.5275539e+00	1.0722408e-01
7.3259571e+08	1.5277850e+00	1.0683525e-01
7.3259624e+08	1.5275636e+00	1.0659348e-01
7.3259677e+08	1.5275665e+00	1.0609999e-01
7.3259731e+08	1.5276163e+00	1.0566509e-01
7.3259784e+08	1.5277557e+00	1.0530410e-01
7.3259837e+08	1.5279099e+00	1.0537118e-01
7.3259891e+08	1.5275159e+00	1.0511274e-01
