# Source ADC	Temp 100.0 mK	PDUT -84.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER3	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 30.25 dB	AttVIQ 12201130093 31.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.029 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.3240000e+08	1.5251857e+00	2.3817006e-01
7.3240053e+08	1.5251315e+00	2.3784898e-01
7.3240107e+08	1.5252857e+00	2.3778786e-01
7.3240160e+08	1.5250978e+00	2.3737237e-01
7.3240213e+08	1.5253191e+00	2.3701966e-01
7.3240267e+08	1.5252818e+00	2.3635412e-01
7.3240320e+08	1.5252400e+00	2.3588652e-01
7.3240373e+08	1.5253590e+00	2.3565548e-01
7.3240427e+08	1.5255002e+00	2.3525601e-01
7.3240480e+08	1.5251403e+00	2.3511133e-01
7.3240533e+08	1.5254649e+00	2.3453162e-01
7.3240587e+08	1.5256358e+00	2.3428071e-01
7.3240640e+08	1.5257062e+00	2.3397299e-01
7.3240693e+08	1.5256049e+00	2.3351556e-01
7.3240747e+08	1.5254614e+00	2.3315532e-01
7.3240800e+08	1.5259963e+00	2.3286885e-01
7.3240853e+08	1.5259129e+00	2.3249643e-01
7.3240907e+08	1.5259891e+00	2.3242331e-01
7.3240960e+08	1.5259848e+00	2.3164865e-01
7.3241013e+08	1.5261287e+00	2.3141429e-01
7.3241067e+08	1.5259758e+00	2.3088654e-01
7.3241120e+08	1.5255640e+00	2.3057649e-01
7.3241173e+08	1.5260621e+00	2.3048643e-01
7.3241227e+08	1.5264758e+00	2.3004292e-01
7.3241280e+08	1.5259356e+00	2.2909728e-01
7.3241333e+08	1.5260989e+00	2.2904233e-01
7.3241386e+08	1.5258573e+00	2.2848912e-01
7.3241440e+08	1.5262083e+00	2.2858674e-01
7.3241493e+08	1.5261026e+00	2.2814367e-01
7.3241546e+08	1.5260828e+00	2.2777927e-01
7.3241600e+08	1.5261044e+00	2.2756246e-01
7.3241653e+08	1.5262765e+00	2.2692709e-01
7.3241706e+08	1.5260423e+00	2.2680617e-01
7.3241760e+08	1.5262075e+00	2.2613323e-01
7.3241813e+08	1.5266023e+00	2.2560603e-01
7.3241866e+08	1.5262152e+00	2.2544848e-01
7.3241920e+08	1.5265477e+00	2.2527218e-01
7.3241973e+08	1.5262732e+00	2.2466953e-01
7.3242026e+08	1.5267125e+00	2.2465226e-01
7.3242080e+08	1.5267701e+00	2.2423501e-01
7.3242133e+08	1.5266185e+00	2.2374405e-01
7.3242186e+08	1.5269619e+00	2.2328331e-01
7.3242240e+08	1.5266114e+00	2.2267036e-01
7.3242293e+08	1.5266632e+00	2.2262511e-01
7.3242346e+08	1.5268345e+00	2.2221964e-01
7.3242400e+08	1.5267814e+00	2.2191362e-01
7.3242453e+08	1.5270400e+00	2.2168034e-01
7.3242506e+08	1.5271817e+00	2.2077742e-01
7.3242560e+08	1.5269889e+00	2.2061107e-01
7.3242613e+08	1.5274203e+00	2.2025547e-01
7.3242666e+08	1.5271442e+00	2.2007262e-01
7.3242720e+08	1.5270548e+00	2.1936980e-01
7.3242773e+08	1.5269567e+00	2.1934937e-01
7.3242826e+08	1.5273508e+00	2.1894000e-01
7.3242880e+08	1.5270955e+00	2.1857620e-01
7.3242933e+08	1.5272732e+00	2.1793141e-01
7.3242986e+08	1.5270979e+00	2.1766587e-01
7.3243040e+08	1.5270345e+00	2.1725271e-01
7.3243093e+08	1.5271591e+00	2.1708415e-01
7.3243146e+08	1.5273306e+00	2.1663135e-01
7.3243200e+08	1.5273419e+00	2.1627774e-01
7.3243253e+08	1.5272275e+00	2.1584389e-01
7.3243306e+08	1.5271980e+00	2.1572485e-01
7.3243360e+08	1.5273963e+00	2.1506066e-01
7.3243413e+08	1.5272969e+00	2.1491175e-01
7.3243466e+08	1.5274566e+00	2.1469824e-01
7.3243520e+08	1.5277577e+00	2.1418978e-01
7.3243573e+08	1.5277321e+00	2.1337615e-01
7.3243626e+08	1.5275915e+00	2.1326391e-01
7.3243680e+08	1.5278917e+00	2.1303056e-01
7.3243733e+08	1.5274400e+00	2.1256848e-01
7.3243786e+08	1.5278469e+00	2.1210535e-01
7.3243839e+08	1.5279053e+00	2.1177299e-01
7.3243893e+08	1.5277620e+00	2.1143726e-01
7.3243946e+08	1.5278257e+00	2.1119113e-01
7.3243999e+08	1.5275560e+00	2.1101726e-01
7.3244053e+08	1.5279274e+00	2.1017892e-01
7.3244106e+08	1.5276409e+00	2.0991057e-01
7.3244159e+08	1.5279187e+00	2.0960971e-01
