# Source ADC	Temp 210.0 mK	PDUT -86.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 32.25 dB	AttVIQ 12201130093 29.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.0349812e+08	9.0981025e-01	-1.3342949e+00
7.0349865e+08	9.0942733e-01	-1.3342817e+00
7.0349919e+08	9.0948652e-01	-1.3346829e+00
7.0349972e+08	9.0904430e-01	-1.3347255e+00
7.0350025e+08	9.0894945e-01	-1.3350517e+00
7.0350079e+08	9.0830547e-01	-1.3351801e+00
7.0350132e+08	9.0823173e-01	-1.3353927e+00
7.0350185e+08	9.0783667e-01	-1.3353575e+00
7.0350239e+08	9.0762134e-01	-1.3359181e+00
7.0350292e+08	9.0724509e-01	-1.3359343e+00
7.0350345e+08	9.0704050e-01	-1.3364395e+00
7.0350399e+08	9.0670483e-01	-1.3362638e+00
7.0350452e+08	9.0646410e-01	-1.3363673e+00
7.0350505e+08	9.0599273e-01	-1.3367752e+00
7.0350559e+08	9.0603229e-01	-1.3368540e+00
7.0350612e+08	9.0547710e-01	-1.3371570e+00
7.0350665e+08	9.0550235e-01	-1.3374466e+00
7.0350719e+08	9.0510824e-01	-1.3377210e+00
7.0350772e+08	9.0480070e-01	-1.3375698e+00
7.0350825e+08	9.0454929e-01	-1.3379167e+00
7.0350879e+08	9.0416773e-01	-1.3380991e+00
7.0350932e+08	9.0394703e-01	-1.3380445e+00
7.0350985e+08	9.0379396e-01	-1.3380139e+00
7.0351039e+08	9.0341142e-01	-1.3386976e+00
7.0351092e+08	9.0293347e-01	-1.3389306e+00
7.0351145e+08	9.0287604e-01	-1.3389442e+00
7.0351199e+08	9.0282856e-01	-1.3391721e+00
7.0351252e+08	9.0207238e-01	-1.3394121e+00
7.0351305e+08	9.0218679e-01	-1.3394754e+00
7.0351358e+08	9.0174699e-01	-1.3399339e+00
7.0351412e+08	9.0132875e-01	-1.3397406e+00
7.0351465e+08	9.0103283e-01	-1.3400008e+00
7.0351518e+08	9.0063741e-01	-1.3401163e+00
7.0351572e+08	9.0077675e-01	-1.3401257e+00
7.0351625e+08	9.0024746e-01	-1.3411063e+00
7.0351678e+08	8.9994080e-01	-1.3408938e+00
7.0351732e+08	8.9946784e-01	-1.3411116e+00
7.0351785e+08	8.9942699e-01	-1.3413381e+00
7.0351838e+08	8.9897341e-01	-1.3418899e+00
7.0351892e+08	8.9894327e-01	-1.3417613e+00
7.0351945e+08	8.9867944e-01	-1.3421382e+00
7.0351998e+08	8.9826293e-01	-1.3421766e+00
7.0352052e+08	8.9803040e-01	-1.3423521e+00
7.0352105e+08	8.9747238e-01	-1.3424401e+00
7.0352158e+08	8.9732279e-01	-1.3426478e+00
7.0352212e+08	8.9722191e-01	-1.3428400e+00
7.0352265e+08	8.9699006e-01	-1.3432246e+00
7.0352318e+08	8.9621699e-01	-1.3432731e+00
7.0352372e+08	8.9644717e-01	-1.3433489e+00
7.0352425e+08	8.9587268e-01	-1.3433778e+00
7.0352478e+08	8.9567044e-01	-1.3437148e+00
7.0352532e+08	8.9572771e-01	-1.3436131e+00
7.0352585e+08	8.9557716e-01	-1.3441948e+00
7.0352638e+08	8.9502053e-01	-1.3445629e+00
7.0352692e+08	8.9458995e-01	-1.3443891e+00
7.0352745e+08	8.9435179e-01	-1.3444751e+00
7.0352798e+08	8.9365073e-01	-1.3449254e+00
7.0352852e+08	8.9353059e-01	-1.3450066e+00
7.0352905e+08	8.9336730e-01	-1.3452643e+00
7.0352958e+08	8.9309223e-01	-1.3453830e+00
7.0353012e+08	8.9279824e-01	-1.3456936e+00
7.0353065e+08	8.9259476e-01	-1.3458387e+00
7.0353118e+08	8.9218895e-01	-1.3463396e+00
7.0353172e+08	8.9220853e-01	-1.3462638e+00
7.0353225e+08	8.9200722e-01	-1.3465430e+00
7.0353278e+08	8.9113689e-01	-1.3461642e+00
7.0353332e+08	8.9114851e-01	-1.3471345e+00
7.0353385e+08	8.9105214e-01	-1.3469135e+00
7.0353438e+08	8.9062385e-01	-1.3469836e+00
7.0353492e+08	8.8995847e-01	-1.3470113e+00
7.0353545e+08	8.9020225e-01	-1.3476159e+00
7.0353598e+08	8.9009254e-01	-1.3476732e+00
7.0353652e+08	8.8975676e-01	-1.3482555e+00
7.0353705e+08	8.8939400e-01	-1.3479253e+00
7.0353758e+08	8.8880370e-01	-1.3482024e+00
7.0353811e+08	8.8901132e-01	-1.3485072e+00
7.0353865e+08	8.8801032e-01	-1.3482825e+00
7.0353918e+08	8.8817830e-01	-1.3488513e+00
7.0353971e+08	8.8749364e-01	-1.3490929e+00
7.0354025e+08	8.8750381e-01	-1.3490378e+00
7.0354078e+08	8.8734484e-01	-1.3493530e+00
7.0354131e+08	8.8686078e-01	-1.3493173e+00
7.0354185e+08	8.8691440e-01	-1.3494579e+00
7.0354238e+08	8.8647073e-01	-1.3497084e+00
7.0354291e+08	8.8622903e-01	-1.3500295e+00
7.0354345e+08	8.8585513e-01	-1.3502510e+00
7.0354398e+08	8.8529370e-01	-1.3503726e+00
7.0354451e+08	8.8524230e-01	-1.3505612e+00
7.0354505e+08	8.8505004e-01	-1.3505265e+00
7.0354558e+08	8.8440464e-01	-1.3510346e+00
7.0354611e+08	8.8431279e-01	-1.3509648e+00
7.0354665e+08	8.8404862e-01	-1.3513305e+00
7.0354718e+08	8.8378970e-01	-1.3514163e+00
7.0354771e+08	8.8341531e-01	-1.3519874e+00
7.0354825e+08	8.8300030e-01	-1.3518610e+00
7.0354878e+08	8.8299589e-01	-1.3519290e+00
7.0354931e+08	8.8262210e-01	-1.3523725e+00
7.0354985e+08	8.8226035e-01	-1.3523954e+00
7.0355038e+08	8.8227366e-01	-1.3527255e+00
7.0355091e+08	8.8194839e-01	-1.3525079e+00
7.0355145e+08	8.8164169e-01	-1.3529628e+00
7.0355198e+08	8.8138720e-01	-1.3532996e+00
7.0355251e+08	8.8073485e-01	-1.3533357e+00
7.0355305e+08	8.8068594e-01	-1.3535869e+00
7.0355358e+08	8.8023875e-01	-1.3540347e+00
7.0355411e+08	8.8019387e-01	-1.3538202e+00
7.0355465e+08	8.7991113e-01	-1.3540414e+00
7.0355518e+08	8.7968320e-01	-1.3541184e+00
7.0355571e+08	8.7947818e-01	-1.3545312e+00
7.0355625e+08	8.7897620e-01	-1.3546983e+00
7.0355678e+08	8.7892249e-01	-1.3550443e+00
7.0355731e+08	8.7836038e-01	-1.3550661e+00
7.0355785e+08	8.7825341e-01	-1.3553589e+00
7.0355838e+08	8.7802645e-01	-1.3556554e+00
7.0355891e+08	8.7752226e-01	-1.3560904e+00
7.0355945e+08	8.7728130e-01	-1.3559087e+00
7.0355998e+08	8.7700826e-01	-1.3562361e+00
7.0356051e+08	8.7648790e-01	-1.3562490e+00
7.0356105e+08	8.7656313e-01	-1.3562625e+00
7.0356158e+08	8.7615177e-01	-1.3565718e+00
7.0356211e+08	8.7592929e-01	-1.3564796e+00
7.0356264e+08	8.7563579e-01	-1.3568781e+00
7.0356318e+08	8.7553292e-01	-1.3573081e+00
7.0356371e+08	8.7509530e-01	-1.3574626e+00
7.0356424e+08	8.7484057e-01	-1.3575998e+00
7.0356478e+08	8.7455763e-01	-1.3576506e+00
7.0356531e+08	8.7417509e-01	-1.3578130e+00
7.0356584e+08	8.7346682e-01	-1.3577193e+00
7.0356638e+08	8.7349642e-01	-1.3582566e+00
7.0356691e+08	8.7341222e-01	-1.3585862e+00
7.0356744e+08	8.7285816e-01	-1.3584247e+00
7.0356798e+08	8.7264492e-01	-1.3586359e+00
7.0356851e+08	8.7239714e-01	-1.3589938e+00
7.0356904e+08	8.7233021e-01	-1.3591389e+00
7.0356958e+08	8.7175175e-01	-1.3593330e+00
7.0357011e+08	8.7158747e-01	-1.3591347e+00
7.0357064e+08	8.7158678e-01	-1.3596595e+00
7.0357118e+08	8.7119931e-01	-1.3602517e+00
7.0357171e+08	8.7055075e-01	-1.3601479e+00
7.0357224e+08	8.7058734e-01	-1.3603256e+00
7.0357278e+08	8.7018104e-01	-1.3600600e+00
7.0357331e+08	8.6996690e-01	-1.3604104e+00
7.0357384e+08	8.7003428e-01	-1.3611074e+00
7.0357438e+08	8.6952256e-01	-1.3608488e+00
7.0357491e+08	8.6927824e-01	-1.3616507e+00
7.0357544e+08	8.6886283e-01	-1.3615425e+00
7.0357598e+08	8.6858946e-01	-1.3615655e+00
7.0357651e+08	8.6831025e-01	-1.3617494e+00
7.0357704e+08	8.6804840e-01	-1.3621379e+00
7.0357758e+08	8.6750776e-01	-1.3623897e+00
7.0357811e+08	8.6701706e-01	-1.3623077e+00
7.0357864e+08	8.6694894e-01	-1.3623088e+00
7.0357918e+08	8.6686726e-01	-1.3628024e+00
7.0357971e+08	8.6627270e-01	-1.3630195e+00
7.0358024e+08	8.6610823e-01	-1.3630224e+00
7.0358078e+08	8.6619748e-01	-1.3632909e+00
7.0358131e+08	8.6551317e-01	-1.3633402e+00
7.0358184e+08	8.6511630e-01	-1.3636300e+00
7.0358238e+08	8.6507048e-01	-1.3637680e+00
7.0358291e+08	8.6489016e-01	-1.3639491e+00
7.0358344e+08	8.6475376e-01	-1.3640458e+00
7.0358398e+08	8.6429467e-01	-1.3641634e+00
7.0358451e+08	8.6386902e-01	-1.3644854e+00
7.0358504e+08	8.6363654e-01	-1.3643412e+00
7.0358558e+08	8.6322813e-01	-1.3652261e+00
7.0358611e+08	8.6334741e-01	-1.3650784e+00
7.0358664e+08	8.6300781e-01	-1.3651335e+00
7.0358718e+08	8.6250767e-01	-1.3655259e+00
7.0358771e+08	8.6210795e-01	-1.3653834e+00
7.0358824e+08	8.6175913e-01	-1.3657780e+00
7.0358877e+08	8.6155661e-01	-1.3659389e+00
7.0358931e+08	8.6148505e-01	-1.3660756e+00
7.0358984e+08	8.6114706e-01	-1.3659635e+00
7.0359037e+08	8.6069166e-01	-1.3666416e+00
7.0359091e+08	8.6031663e-01	-1.3668422e+00
7.0359144e+08	8.6022007e-01	-1.3667159e+00
7.0359197e+08	8.6025493e-01	-1.3668161e+00
7.0359251e+08	8.5957552e-01	-1.3671546e+00
7.0359304e+08	8.5928234e-01	-1.3674153e+00
7.0359357e+08	8.5920458e-01	-1.3671569e+00
7.0359411e+08	8.5867359e-01	-1.3677378e+00
7.0359464e+08	8.5837433e-01	-1.3674016e+00
7.0359517e+08	8.5831704e-01	-1.3685012e+00
7.0359571e+08	8.5789039e-01	-1.3680693e+00
7.0359624e+08	8.5745004e-01	-1.3683556e+00
7.0359677e+08	8.5739502e-01	-1.3685988e+00
7.0359731e+08	8.5716371e-01	-1.3688085e+00
7.0359784e+08	8.5669088e-01	-1.3688171e+00
7.0359837e+08	8.5640281e-01	-1.3693028e+00
7.0359891e+08	8.5619334e-01	-1.3691326e+00
7.0359944e+08	8.5583366e-01	-1.3693976e+00
7.0359997e+08	8.5554100e-01	-1.3698837e+00
7.0360051e+08	8.5539121e-01	-1.3699339e+00
7.0360104e+08	8.5514272e-01	-1.3701297e+00
7.0360157e+08	8.5500625e-01	-1.3698950e+00
7.0360211e+08	8.5474205e-01	-1.3702727e+00
7.0360264e+08	8.5428251e-01	-1.3707086e+00
7.0360317e+08	8.5379348e-01	-1.3706461e+00
7.0360371e+08	8.5355632e-01	-1.3710185e+00
7.0360424e+08	8.5303969e-01	-1.3712029e+00
7.0360477e+08	8.5323356e-01	-1.3709969e+00
7.0360531e+08	8.5261441e-01	-1.3715772e+00
7.0360584e+08	8.5249806e-01	-1.3713672e+00
7.0360637e+08	8.5218784e-01	-1.3716283e+00
7.0360691e+08	8.5196335e-01	-1.3718910e+00
7.0360744e+08	8.5172467e-01	-1.3721493e+00
7.0360797e+08	8.5139207e-01	-1.3721301e+00
7.0360851e+08	8.5101959e-01	-1.3725397e+00
7.0360904e+08	8.5068979e-01	-1.3724585e+00
7.0360957e+08	8.5032896e-01	-1.3726851e+00
7.0361011e+08	8.5042949e-01	-1.3731444e+00
7.0361064e+08	8.5003885e-01	-1.3730587e+00
7.0361117e+08	8.4956873e-01	-1.3735466e+00
7.0361171e+08	8.4915827e-01	-1.3739480e+00
7.0361224e+08	8.4915578e-01	-1.3737187e+00
7.0361277e+08	8.4864962e-01	-1.3739498e+00
7.0361330e+08	8.4843975e-01	-1.3742145e+00
7.0361384e+08	8.4832515e-01	-1.3741477e+00
7.0361437e+08	8.4791212e-01	-1.3744767e+00
7.0361490e+08	8.4737211e-01	-1.3747512e+00
7.0361544e+08	8.4702471e-01	-1.3748111e+00
7.0361597e+08	8.4682100e-01	-1.3748416e+00
7.0361650e+08	8.4663535e-01	-1.3749979e+00
7.0361704e+08	8.4643734e-01	-1.3753419e+00
7.0361757e+08	8.4588707e-01	-1.3752573e+00
7.0361810e+08	8.4569053e-01	-1.3758535e+00
7.0361864e+08	8.4583454e-01	-1.3757219e+00
7.0361917e+08	8.4503675e-01	-1.3757400e+00
7.0361970e+08	8.4475783e-01	-1.3760259e+00
7.0362024e+08	8.4471113e-01	-1.3762441e+00
7.0362077e+08	8.4427310e-01	-1.3765830e+00
7.0362130e+08	8.4435262e-01	-1.3765226e+00
7.0362184e+08	8.4364588e-01	-1.3767352e+00
7.0362237e+08	8.4332388e-01	-1.3771516e+00
7.0362290e+08	8.4349083e-01	-1.3773174e+00
7.0362344e+08	8.4295085e-01	-1.3773737e+00
7.0362397e+08	8.4245551e-01	-1.3774336e+00
7.0362450e+08	8.4234198e-01	-1.3775755e+00
7.0362504e+08	8.4200226e-01	-1.3780198e+00
7.0362557e+08	8.4148779e-01	-1.3777214e+00
7.0362610e+08	8.4155934e-01	-1.3781083e+00
7.0362664e+08	8.4119114e-01	-1.3784279e+00
7.0362717e+08	8.4070863e-01	-1.3783604e+00
7.0362770e+08	8.4065412e-01	-1.3788698e+00
7.0362824e+08	8.4019088e-01	-1.3789154e+00
7.0362877e+08	8.4014503e-01	-1.3789103e+00
7.0362930e+08	8.3971860e-01	-1.3792788e+00
7.0362984e+08	8.3934643e-01	-1.3797853e+00
7.0363037e+08	8.3900886e-01	-1.3797240e+00
7.0363090e+08	8.3904613e-01	-1.3799554e+00
7.0363144e+08	8.3855689e-01	-1.3801116e+00
7.0363197e+08	8.3832798e-01	-1.3803745e+00
7.0363250e+08	8.3806069e-01	-1.3804243e+00
7.0363304e+08	8.3775704e-01	-1.3806805e+00
7.0363357e+08	8.3730118e-01	-1.3810191e+00
7.0363410e+08	8.3713647e-01	-1.3810520e+00
7.0363464e+08	8.3672067e-01	-1.3810156e+00
7.0363517e+08	8.3688347e-01	-1.3811773e+00
7.0363570e+08	8.3605452e-01	-1.3815741e+00
7.0363624e+08	8.3614115e-01	-1.3819277e+00
7.0363677e+08	8.3541175e-01	-1.3819704e+00
7.0363730e+08	8.3497831e-01	-1.3820089e+00
7.0363783e+08	8.3503662e-01	-1.3821509e+00
7.0363837e+08	8.3505895e-01	-1.3825308e+00
7.0363890e+08	8.3456246e-01	-1.3826762e+00
7.0363943e+08	8.3432718e-01	-1.3824391e+00
7.0363997e+08	8.3415819e-01	-1.3827799e+00
7.0364050e+08	8.3372963e-01	-1.3828091e+00
7.0364103e+08	8.3337228e-01	-1.3834060e+00
7.0364157e+08	8.3291081e-01	-1.3836497e+00
7.0364210e+08	8.3274237e-01	-1.3834234e+00
7.0364263e+08	8.3243150e-01	-1.3840109e+00
7.0364317e+08	8.3229226e-01	-1.3840469e+00
7.0364370e+08	8.3194066e-01	-1.3841757e+00
7.0364423e+08	8.3130696e-01	-1.3844585e+00
7.0364477e+08	8.3149204e-01	-1.3843124e+00
7.0364530e+08	8.3113719e-01	-1.3848333e+00
7.0364583e+08	8.3087421e-01	-1.3847311e+00
7.0364637e+08	8.3053110e-01	-1.3850144e+00
7.0364690e+08	8.3034258e-01	-1.3850054e+00
7.0364743e+08	8.2969200e-01	-1.3852659e+00
7.0364797e+08	8.2953423e-01	-1.3853920e+00
7.0364850e+08	8.2928364e-01	-1.3857359e+00
7.0364903e+08	8.2897903e-01	-1.3858921e+00
7.0364957e+08	8.2878325e-01	-1.3859752e+00
7.0365010e+08	8.2830839e-01	-1.3860263e+00
7.0365063e+08	8.2816657e-01	-1.3866094e+00
7.0365117e+08	8.2794685e-01	-1.3868218e+00
7.0365170e+08	8.2758724e-01	-1.3869193e+00
7.0365223e+08	8.2721862e-01	-1.3870659e+00
