# Source ADC	Temp 180.0 mK	PDUT -84.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER3	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 30.25 dB	AttVIQ 12201130093 31.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.3200000e+08	1.4836042e+00	5.0578799e-01
7.3200053e+08	1.4833478e+00	5.0531569e-01
7.3200107e+08	1.4836892e+00	5.0520958e-01
7.3200160e+08	1.4838292e+00	5.0485381e-01
7.3200213e+08	1.4838891e+00	5.0433566e-01
7.3200267e+08	1.4839975e+00	5.0354354e-01
7.3200320e+08	1.4844058e+00	5.0346990e-01
7.3200373e+08	1.4842254e+00	5.0332617e-01
7.3200427e+08	1.4840482e+00	5.0283030e-01
7.3200480e+08	1.4844323e+00	5.0241304e-01
7.3200533e+08	1.4841685e+00	5.0184226e-01
7.3200587e+08	1.4843964e+00	5.0153717e-01
7.3200640e+08	1.4851503e+00	5.0131346e-01
7.3200693e+08	1.4848149e+00	5.0119437e-01
7.3200747e+08	1.4848210e+00	5.0040931e-01
7.3200800e+08	1.4850461e+00	4.9993033e-01
7.3200853e+08	1.4848752e+00	4.9971307e-01
7.3200907e+08	1.4851667e+00	4.9936991e-01
7.3200960e+08	1.4852377e+00	4.9899373e-01
7.3201013e+08	1.4852726e+00	4.9856862e-01
7.3201067e+08	1.4854384e+00	4.9770439e-01
7.3201120e+08	1.4857442e+00	4.9757533e-01
7.3201173e+08	1.4856992e+00	4.9750377e-01
7.3201227e+08	1.4856957e+00	4.9697889e-01
7.3201280e+08	1.4862404e+00	4.9669118e-01
7.3201333e+08	1.4862691e+00	4.9596800e-01
7.3201386e+08	1.4859412e+00	4.9558124e-01
7.3201440e+08	1.4863147e+00	4.9516126e-01
7.3201493e+08	1.4861706e+00	4.9477321e-01
7.3201546e+08	1.4865897e+00	4.9416507e-01
7.3201600e+08	1.4864900e+00	4.9403099e-01
7.3201653e+08	1.4866998e+00	4.9343486e-01
7.3201706e+08	1.4871904e+00	4.9324126e-01
7.3201760e+08	1.4870602e+00	4.9277214e-01
7.3201813e+08	1.4870330e+00	4.9252447e-01
7.3201866e+08	1.4871505e+00	4.9222779e-01
7.3201920e+08	1.4874028e+00	4.9177150e-01
7.3201973e+08	1.4872270e+00	4.9135484e-01
7.3202026e+08	1.4874371e+00	4.9110993e-01
7.3202080e+08	1.4876792e+00	4.9053777e-01
7.3202133e+08	1.4878143e+00	4.9039119e-01
7.3202186e+08	1.4876618e+00	4.8988467e-01
7.3202240e+08	1.4881248e+00	4.8979909e-01
7.3202293e+08	1.4879964e+00	4.8911768e-01
7.3202346e+08	1.4881102e+00	4.8880132e-01
7.3202400e+08	1.4881849e+00	4.8850724e-01
7.3202453e+08	1.4881267e+00	4.8820521e-01
7.3202506e+08	1.4885069e+00	4.8784023e-01
7.3202560e+08	1.4888865e+00	4.8710766e-01
7.3202613e+08	1.4883591e+00	4.8675936e-01
7.3202666e+08	1.4888067e+00	4.8644362e-01
7.3202720e+08	1.4884121e+00	4.8616937e-01
7.3202773e+08	1.4887986e+00	4.8589211e-01
7.3202826e+08	1.4891858e+00	4.8550959e-01
7.3202880e+08	1.4893531e+00	4.8476199e-01
7.3202933e+08	1.4891430e+00	4.8496357e-01
7.3202986e+08	1.4892860e+00	4.8398399e-01
7.3203040e+08	1.4895454e+00	4.8386546e-01
7.3203093e+08	1.4897376e+00	4.8367476e-01
7.3203146e+08	1.4891979e+00	4.8324751e-01
7.3203200e+08	1.4896342e+00	4.8253530e-01
7.3203253e+08	1.4897454e+00	4.8242207e-01
7.3203306e+08	1.4901848e+00	4.8188668e-01
7.3203360e+08	1.4900771e+00	4.8143299e-01
7.3203413e+08	1.4901938e+00	4.8085835e-01
7.3203466e+08	1.4906651e+00	4.8085843e-01
7.3203520e+08	1.4904670e+00	4.8025211e-01
7.3203573e+08	1.4903095e+00	4.7993930e-01
7.3203626e+08	1.4906924e+00	4.7934311e-01
7.3203680e+08	1.4903628e+00	4.7912949e-01
7.3203733e+08	1.4908388e+00	4.7893415e-01
7.3203786e+08	1.4909820e+00	4.7872697e-01
7.3203839e+08	1.4908086e+00	4.7817088e-01
7.3203893e+08	1.4911058e+00	4.7766062e-01
7.3203946e+08	1.4913971e+00	4.7723308e-01
7.3203999e+08	1.4910904e+00	4.7693712e-01
7.3204053e+08	1.4912180e+00	4.7670856e-01
7.3204106e+08	1.4915724e+00	4.7641791e-01
7.3204159e+08	1.4918964e+00	4.7551299e-01
7.3204213e+08	1.4917311e+00	4.7542044e-01
7.3204266e+08	1.4917017e+00	4.7529251e-01
7.3204319e+08	1.4919373e+00	4.7455130e-01
7.3204373e+08	1.4921648e+00	4.7451683e-01
7.3204426e+08	1.4922971e+00	4.7387418e-01
7.3204479e+08	1.4921985e+00	4.7353308e-01
7.3204533e+08	1.4922929e+00	4.7352642e-01
7.3204586e+08	1.4921154e+00	4.7259701e-01
7.3204639e+08	1.4924121e+00	4.7243829e-01
7.3204693e+08	1.4922898e+00	4.7200459e-01
7.3204746e+08	1.4927307e+00	4.7164463e-01
7.3204799e+08	1.4925642e+00	4.7133305e-01
7.3204853e+08	1.4929842e+00	4.7064634e-01
7.3204906e+08	1.4927161e+00	4.7011652e-01
7.3204959e+08	1.4927675e+00	4.7026802e-01
7.3205013e+08	1.4930369e+00	4.6943288e-01
7.3205066e+08	1.4936670e+00	4.6924605e-01
7.3205119e+08	1.4934302e+00	4.6899535e-01
7.3205173e+08	1.4933444e+00	4.6850065e-01
7.3205226e+08	1.4934556e+00	4.6822865e-01
7.3205279e+08	1.4938198e+00	4.6774864e-01
7.3205333e+08	1.4940902e+00	4.6729774e-01
7.3205386e+08	1.4937282e+00	4.6681735e-01
7.3205439e+08	1.4940440e+00	4.6666514e-01
7.3205493e+08	1.4941034e+00	4.6602899e-01
7.3205546e+08	1.4943109e+00	4.6601664e-01
7.3205599e+08	1.4944092e+00	4.6552398e-01
7.3205653e+08	1.4943155e+00	4.6502365e-01
7.3205706e+08	1.4942700e+00	4.6463732e-01
7.3205759e+08	1.4947678e+00	4.6450388e-01
7.3205813e+08	1.4948245e+00	4.6392523e-01
7.3205866e+08	1.4946134e+00	4.6347268e-01
7.3205919e+08	1.4947914e+00	4.6305957e-01
7.3205973e+08	1.4950225e+00	4.6269004e-01
7.3206026e+08	1.4950438e+00	4.6276064e-01
7.3206079e+08	1.4950949e+00	4.6220659e-01
7.3206133e+08	1.4950405e+00	4.6179927e-01
7.3206186e+08	1.4950397e+00	4.6128688e-01
7.3206239e+08	1.4952647e+00	4.6075236e-01
7.3206292e+08	1.4956585e+00	4.6034288e-01
7.3206346e+08	1.4950899e+00	4.5996922e-01
7.3206399e+08	1.4952680e+00	4.5975838e-01
7.3206452e+08	1.4956959e+00	4.5924761e-01
7.3206506e+08	1.4957409e+00	4.5902594e-01
7.3206559e+08	1.4962693e+00	4.5856619e-01
7.3206612e+08	1.4965656e+00	4.5817157e-01
7.3206666e+08	1.4961487e+00	4.5781787e-01
7.3206719e+08	1.4960912e+00	4.5724335e-01
7.3206772e+08	1.4963379e+00	4.5705749e-01
7.3206826e+08	1.4964181e+00	4.5707587e-01
7.3206879e+08	1.4967626e+00	4.5656146e-01
7.3206932e+08	1.4966098e+00	4.5583204e-01
7.3206986e+08	1.4969887e+00	4.5563876e-01
7.3207039e+08	1.4966425e+00	4.5531243e-01
7.3207092e+08	1.4968087e+00	4.5488396e-01
7.3207146e+08	1.4972249e+00	4.5470004e-01
7.3207199e+08	1.4972315e+00	4.5400639e-01
7.3207252e+08	1.4969873e+00	4.5376097e-01
7.3207306e+08	1.4974468e+00	4.5358790e-01
7.3207359e+08	1.4974023e+00	4.5268657e-01
7.3207412e+08	1.4976172e+00	4.5247425e-01
7.3207466e+08	1.4978781e+00	4.5195413e-01
7.3207519e+08	1.4977577e+00	4.5195895e-01
7.3207572e+08	1.4976631e+00	4.5151420e-01
7.3207626e+08	1.4977853e+00	4.5115886e-01
7.3207679e+08	1.4980204e+00	4.5095126e-01
7.3207732e+08	1.4982924e+00	4.5017789e-01
7.3207786e+08	1.4981626e+00	4.4983863e-01
7.3207839e+08	1.4982704e+00	4.4961148e-01
7.3207892e+08	1.4984282e+00	4.4875134e-01
7.3207946e+08	1.4984273e+00	4.4872369e-01
7.3207999e+08	1.4986738e+00	4.4812058e-01
7.3208052e+08	1.4988515e+00	4.4812594e-01
7.3208106e+08	1.4986130e+00	4.4779993e-01
7.3208159e+08	1.4989020e+00	4.4696598e-01
7.3208212e+08	1.4992738e+00	4.4707022e-01
7.3208266e+08	1.4991147e+00	4.4650335e-01
7.3208319e+08	1.4991314e+00	4.4597433e-01
7.3208372e+08	1.4989404e+00	4.4580721e-01
7.3208426e+08	1.4991942e+00	4.4524917e-01
7.3208479e+08	1.4997982e+00	4.4514939e-01
7.3208532e+08	1.4995684e+00	4.4491686e-01
7.3208586e+08	1.4996176e+00	4.4444288e-01
7.3208639e+08	1.4998078e+00	4.4369481e-01
7.3208692e+08	1.4999487e+00	4.4365439e-01
7.3208746e+08	1.4999227e+00	4.4278855e-01
7.3208799e+08	1.5002887e+00	4.4281860e-01
7.3208852e+08	1.5000011e+00	4.4243114e-01
7.3208905e+08	1.5001620e+00	4.4207434e-01
7.3208959e+08	1.5001925e+00	4.4155022e-01
7.3209012e+08	1.5001616e+00	4.4116143e-01
7.3209065e+08	1.5000733e+00	4.4078073e-01
7.3209119e+08	1.5005504e+00	4.4048220e-01
7.3209172e+08	1.5006521e+00	4.3984858e-01
7.3209225e+08	1.5005260e+00	4.3961786e-01
7.3209279e+08	1.5007858e+00	4.3934155e-01
7.3209332e+08	1.5007833e+00	4.3904045e-01
7.3209385e+08	1.5009867e+00	4.3878131e-01
7.3209439e+08	1.5012348e+00	4.3851717e-01
7.3209492e+08	1.5011465e+00	4.3793497e-01
7.3209545e+08	1.5008000e+00	4.3745298e-01
7.3209599e+08	1.5015094e+00	4.3711575e-01
7.3209652e+08	1.5015999e+00	4.3674910e-01
7.3209705e+08	1.5013626e+00	4.3641290e-01
7.3209759e+08	1.5013849e+00	4.3617437e-01
7.3209812e+08	1.5016864e+00	4.3546018e-01
7.3209865e+08	1.5017905e+00	4.3548483e-01
7.3209919e+08	1.5014911e+00	4.3470721e-01
7.3209972e+08	1.5017286e+00	4.3450064e-01
7.3210025e+08	1.5022576e+00	4.3435099e-01
