# Source ADC	Temp 230.0 mK	PDUT -86.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1	PSG 4.5	PRF 0.0
# AttVDUT 12006210005 32.25 dB	AttVIQ 12201130093 29.0 dB
# LOAtt 4.5 dB	InAtt 18.04 dB	OutAtt 7.0 dB
# LNA 40.0 dB	RTA 82.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.014 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 12.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
7.0326026e+08	1.0294731e+00	-1.2482493e+00
7.0326079e+08	1.0286176e+00	-1.2486602e+00
7.0326133e+08	1.0284348e+00	-1.2488268e+00
7.0326186e+08	1.0286966e+00	-1.2485750e+00
7.0326239e+08	1.0280903e+00	-1.2492170e+00
7.0326292e+08	1.0279338e+00	-1.2492882e+00
7.0326346e+08	1.0273606e+00	-1.2495186e+00
7.0326399e+08	1.0273991e+00	-1.2497956e+00
7.0326452e+08	1.0268933e+00	-1.2501613e+00
7.0326506e+08	1.0266539e+00	-1.2500930e+00
7.0326559e+08	1.0268392e+00	-1.2504730e+00
7.0326612e+08	1.0262207e+00	-1.2506133e+00
7.0326666e+08	1.0262939e+00	-1.2509073e+00
7.0326719e+08	1.0261077e+00	-1.2511352e+00
7.0326772e+08	1.0255707e+00	-1.2512654e+00
7.0326826e+08	1.0251888e+00	-1.2515957e+00
7.0326879e+08	1.0250298e+00	-1.2520015e+00
7.0326932e+08	1.0249441e+00	-1.2520130e+00
7.0326986e+08	1.0245435e+00	-1.2524047e+00
7.0327039e+08	1.0244531e+00	-1.2524112e+00
7.0327092e+08	1.0239480e+00	-1.2525076e+00
7.0327146e+08	1.0238176e+00	-1.2527566e+00
7.0327199e+08	1.0235063e+00	-1.2530970e+00
7.0327252e+08	1.0232051e+00	-1.2531680e+00
7.0327306e+08	1.0229655e+00	-1.2534438e+00
7.0327359e+08	1.0225971e+00	-1.2535803e+00
7.0327412e+08	1.0223969e+00	-1.2539793e+00
7.0327466e+08	1.0222305e+00	-1.2540061e+00
7.0327519e+08	1.0218402e+00	-1.2544532e+00
7.0327572e+08	1.0216984e+00	-1.2544300e+00
7.0327626e+08	1.0212268e+00	-1.2548700e+00
7.0327679e+08	1.0211654e+00	-1.2549420e+00
7.0327732e+08	1.0206891e+00	-1.2554069e+00
7.0327786e+08	1.0203155e+00	-1.2558056e+00
7.0327839e+08	1.0203479e+00	-1.2559034e+00
7.0327892e+08	1.0201836e+00	-1.2560269e+00
7.0327946e+08	1.0196924e+00	-1.2563636e+00
7.0327999e+08	1.0195810e+00	-1.2564061e+00
7.0328052e+08	1.0190703e+00	-1.2565991e+00
7.0328106e+08	1.0189663e+00	-1.2566973e+00
7.0328159e+08	1.0190512e+00	-1.2570417e+00
7.0328212e+08	1.0185390e+00	-1.2570844e+00
7.0328266e+08	1.0180781e+00	-1.2573087e+00
7.0328319e+08	1.0178060e+00	-1.2575170e+00
7.0328372e+08	1.0177027e+00	-1.2576409e+00
7.0328426e+08	1.0175031e+00	-1.2579343e+00
7.0328479e+08	1.0170977e+00	-1.2584213e+00
7.0328532e+08	1.0166218e+00	-1.2585913e+00
7.0328586e+08	1.0166958e+00	-1.2587504e+00
7.0328639e+08	1.0164251e+00	-1.2587874e+00
7.0328692e+08	1.0162220e+00	-1.2594000e+00
7.0328746e+08	1.0159621e+00	-1.2594605e+00
7.0328799e+08	1.0152343e+00	-1.2593516e+00
7.0328852e+08	1.0153818e+00	-1.2599041e+00
7.0328905e+08	1.0153119e+00	-1.2600424e+00
7.0328959e+08	1.0151635e+00	-1.2602459e+00
7.0329012e+08	1.0146353e+00	-1.2605795e+00
7.0329065e+08	1.0140968e+00	-1.2604390e+00
7.0329119e+08	1.0139699e+00	-1.2608014e+00
7.0329172e+08	1.0136048e+00	-1.2608659e+00
7.0329225e+08	1.0137233e+00	-1.2614701e+00
7.0329279e+08	1.0132923e+00	-1.2612798e+00
7.0329332e+08	1.0131474e+00	-1.2617284e+00
7.0329385e+08	1.0127237e+00	-1.2614788e+00
7.0329439e+08	1.0124067e+00	-1.2624601e+00
7.0329492e+08	1.0119613e+00	-1.2626241e+00
7.0329545e+08	1.0117598e+00	-1.2626777e+00
7.0329599e+08	1.0115677e+00	-1.2626908e+00
7.0329652e+08	1.0118185e+00	-1.2634749e+00
7.0329705e+08	1.0110664e+00	-1.2634862e+00
7.0329759e+08	1.0108182e+00	-1.2633944e+00
7.0329812e+08	1.0104462e+00	-1.2634731e+00
7.0329865e+08	1.0101616e+00	-1.2635182e+00
7.0329919e+08	1.0100615e+00	-1.2641125e+00
7.0329972e+08	1.0098924e+00	-1.2642872e+00
7.0330025e+08	1.0096531e+00	-1.2643220e+00
7.0330079e+08	1.0093763e+00	-1.2647843e+00
7.0330132e+08	1.0091251e+00	-1.2647616e+00
7.0330185e+08	1.0086117e+00	-1.2652305e+00
7.0330239e+08	1.0081481e+00	-1.2652902e+00
7.0330292e+08	1.0083369e+00	-1.2653552e+00
7.0330345e+08	1.0076397e+00	-1.2657152e+00
7.0330399e+08	1.0077176e+00	-1.2660797e+00
7.0330452e+08	1.0074432e+00	-1.2660669e+00
7.0330505e+08	1.0073158e+00	-1.2665613e+00
7.0330559e+08	1.0068034e+00	-1.2662731e+00
7.0330612e+08	1.0065287e+00	-1.2671694e+00
7.0330665e+08	1.0064494e+00	-1.2668732e+00
7.0330719e+08	1.0059010e+00	-1.2672729e+00
7.0330772e+08	1.0057371e+00	-1.2674363e+00
7.0330825e+08	1.0054541e+00	-1.2675549e+00
7.0330879e+08	1.0052443e+00	-1.2678075e+00
7.0330932e+08	1.0049993e+00	-1.2681854e+00
7.0330985e+08	1.0047868e+00	-1.2686137e+00
7.0331039e+08	1.0042031e+00	-1.2687126e+00
7.0331092e+08	1.0045574e+00	-1.2688770e+00
7.0331145e+08	1.0038600e+00	-1.2690456e+00
7.0331199e+08	1.0036092e+00	-1.2689159e+00
7.0331252e+08	1.0031465e+00	-1.2691807e+00
7.0331305e+08	1.0032515e+00	-1.2696437e+00
7.0331358e+08	1.0028202e+00	-1.2696549e+00
7.0331412e+08	1.0023875e+00	-1.2698400e+00
7.0331465e+08	1.0023622e+00	-1.2702434e+00
7.0331518e+08	1.0021837e+00	-1.2701803e+00
7.0331572e+08	1.0020760e+00	-1.2709102e+00
7.0331625e+08	1.0014405e+00	-1.2706802e+00
7.0331678e+08	1.0013326e+00	-1.2710401e+00
7.0331732e+08	1.0009124e+00	-1.2710198e+00
7.0331785e+08	1.0004611e+00	-1.2715316e+00
7.0331838e+08	1.0003460e+00	-1.2717560e+00
7.0331892e+08	1.0000509e+00	-1.2717567e+00
7.0331945e+08	9.9971405e-01	-1.2720449e+00
7.0331998e+08	9.9980688e-01	-1.2720796e+00
7.0332052e+08	9.9946888e-01	-1.2725128e+00
7.0332105e+08	9.9908661e-01	-1.2728910e+00
7.0332158e+08	9.9877458e-01	-1.2728679e+00
7.0332212e+08	9.9890621e-01	-1.2727900e+00
7.0332265e+08	9.9846236e-01	-1.2731932e+00
7.0332318e+08	9.9822000e-01	-1.2735956e+00
7.0332372e+08	9.9741901e-01	-1.2736339e+00
7.0332425e+08	9.9743772e-01	-1.2739283e+00
7.0332478e+08	9.9727186e-01	-1.2741073e+00
7.0332532e+08	9.9694195e-01	-1.2742497e+00
7.0332585e+08	9.9675846e-01	-1.2745609e+00
7.0332638e+08	9.9640732e-01	-1.2747697e+00
7.0332692e+08	9.9579446e-01	-1.2745555e+00
7.0332745e+08	9.9608304e-01	-1.2751805e+00
7.0332798e+08	9.9553325e-01	-1.2754272e+00
7.0332852e+08	9.9502473e-01	-1.2755995e+00
7.0332905e+08	9.9495001e-01	-1.2758349e+00
7.0332958e+08	9.9496592e-01	-1.2760137e+00
7.0333012e+08	9.9457786e-01	-1.2761977e+00
7.0333065e+08	9.9431354e-01	-1.2763825e+00
7.0333118e+08	9.9378140e-01	-1.2765736e+00
7.0333172e+08	9.9380378e-01	-1.2770233e+00
7.0333225e+08	9.9314145e-01	-1.2770507e+00
7.0333278e+08	9.9350424e-01	-1.2772552e+00
7.0333332e+08	9.9309605e-01	-1.2775104e+00
7.0333385e+08	9.9277812e-01	-1.2777105e+00
7.0333438e+08	9.9240716e-01	-1.2778515e+00
7.0333492e+08	9.9233146e-01	-1.2780898e+00
7.0333545e+08	9.9189867e-01	-1.2782406e+00
7.0333598e+08	9.9171171e-01	-1.2782638e+00
7.0333652e+08	9.9094160e-01	-1.2788260e+00
7.0333705e+08	9.9107037e-01	-1.2789813e+00
7.0333758e+08	9.9078755e-01	-1.2792115e+00
7.0333811e+08	9.9040536e-01	-1.2793213e+00
7.0333865e+08	9.9032905e-01	-1.2794839e+00
7.0333918e+08	9.8987173e-01	-1.2797846e+00
7.0333971e+08	9.8952032e-01	-1.2799155e+00
7.0334025e+08	9.8937157e-01	-1.2799837e+00
7.0334078e+08	9.8931770e-01	-1.2804475e+00
7.0334131e+08	9.8875416e-01	-1.2806142e+00
7.0334185e+08	9.8871115e-01	-1.2808133e+00
7.0334238e+08	9.8861841e-01	-1.2811363e+00
7.0334291e+08	9.8839643e-01	-1.2810876e+00
7.0334345e+08	9.8814601e-01	-1.2811607e+00
7.0334398e+08	9.8758027e-01	-1.2815721e+00
7.0334451e+08	9.8721681e-01	-1.2819968e+00
7.0334505e+08	9.8692214e-01	-1.2821436e+00
7.0334558e+08	9.8663125e-01	-1.2823492e+00
7.0334611e+08	9.8656693e-01	-1.2826179e+00
7.0334665e+08	9.8615435e-01	-1.2825797e+00
7.0334718e+08	9.8605754e-01	-1.2829035e+00
7.0334771e+08	9.8568636e-01	-1.2833065e+00
7.0334825e+08	9.8561357e-01	-1.2831981e+00
7.0334878e+08	9.8494421e-01	-1.2836717e+00
7.0334931e+08	9.8517405e-01	-1.2834209e+00
7.0334985e+08	9.8444158e-01	-1.2840563e+00
7.0335038e+08	9.8410346e-01	-1.2842111e+00
7.0335091e+08	9.8436226e-01	-1.2843662e+00
7.0335145e+08	9.8416803e-01	-1.2846581e+00
7.0335198e+08	9.8341883e-01	-1.2847698e+00
7.0335251e+08	9.8332013e-01	-1.2849717e+00
7.0335305e+08	9.8285028e-01	-1.2851429e+00
7.0335358e+08	9.8252858e-01	-1.2855712e+00
7.0335411e+08	9.8263171e-01	-1.2853252e+00
7.0335465e+08	9.8213611e-01	-1.2857404e+00
7.0335518e+08	9.8185012e-01	-1.2861124e+00
7.0335571e+08	9.8147720e-01	-1.2864314e+00
7.0335625e+08	9.8134464e-01	-1.2862152e+00
7.0335678e+08	9.8091941e-01	-1.2867075e+00
7.0335731e+08	9.8068777e-01	-1.2869766e+00
7.0335785e+08	9.8078356e-01	-1.2871745e+00
7.0335838e+08	9.8024826e-01	-1.2872794e+00
7.0335891e+08	9.7984531e-01	-1.2873859e+00
7.0335945e+08	9.7950587e-01	-1.2876496e+00
7.0335998e+08	9.7940631e-01	-1.2881509e+00
7.0336051e+08	9.7911432e-01	-1.2882586e+00
7.0336105e+08	9.7894648e-01	-1.2884936e+00
7.0336158e+08	9.7857458e-01	-1.2886527e+00
7.0336211e+08	9.7817533e-01	-1.2887391e+00
7.0336264e+08	9.7788795e-01	-1.2889406e+00
7.0336318e+08	9.7758709e-01	-1.2891315e+00
7.0336371e+08	9.7764689e-01	-1.2895687e+00
7.0336424e+08	9.7767233e-01	-1.2892526e+00
7.0336478e+08	9.7722470e-01	-1.2895999e+00
7.0336531e+08	9.7658232e-01	-1.2900409e+00
7.0336584e+08	9.7647069e-01	-1.2900107e+00
7.0336638e+08	9.7675466e-01	-1.2904695e+00
7.0336691e+08	9.7602855e-01	-1.2905803e+00
7.0336744e+08	9.7566269e-01	-1.2905702e+00
7.0336798e+08	9.7551240e-01	-1.2909510e+00
7.0336851e+08	9.7515328e-01	-1.2911399e+00
7.0336904e+08	9.7507579e-01	-1.2914687e+00
7.0336958e+08	9.7457958e-01	-1.2913840e+00
7.0337011e+08	9.7422721e-01	-1.2920081e+00
7.0337064e+08	9.7434592e-01	-1.2920542e+00
7.0337118e+08	9.7370263e-01	-1.2920547e+00
7.0337171e+08	9.7345025e-01	-1.2920079e+00
7.0337224e+08	9.7337330e-01	-1.2928386e+00
7.0337278e+08	9.7255192e-01	-1.2927132e+00
7.0337331e+08	9.7290544e-01	-1.2930158e+00
7.0337384e+08	9.7265414e-01	-1.2936162e+00
7.0337438e+08	9.7201206e-01	-1.2935626e+00
7.0337491e+08	9.7189630e-01	-1.2939082e+00
7.0337544e+08	9.7154326e-01	-1.2941037e+00
7.0337598e+08	9.7144250e-01	-1.2939489e+00
7.0337651e+08	9.7119632e-01	-1.2943856e+00
7.0337704e+08	9.7091029e-01	-1.2946002e+00
7.0337758e+08	9.7065321e-01	-1.2944758e+00
7.0337811e+08	9.7035903e-01	-1.2949523e+00
7.0337864e+08	9.6986676e-01	-1.2950356e+00
7.0337918e+08	9.6982431e-01	-1.2954457e+00
7.0337971e+08	9.6967485e-01	-1.2956192e+00
7.0338024e+08	9.6904233e-01	-1.2958471e+00
7.0338078e+08	9.6870954e-01	-1.2959179e+00
7.0338131e+08	9.6843180e-01	-1.2960761e+00
7.0338184e+08	9.6831051e-01	-1.2962549e+00
7.0338238e+08	9.6808052e-01	-1.2966107e+00
7.0338291e+08	9.6780697e-01	-1.2968008e+00
7.0338344e+08	9.6754041e-01	-1.2969988e+00
7.0338398e+08	9.6728013e-01	-1.2970982e+00
7.0338451e+08	9.6699705e-01	-1.2972533e+00
7.0338504e+08	9.6702575e-01	-1.2975516e+00
7.0338558e+08	9.6647179e-01	-1.2976131e+00
7.0338611e+08	9.6652739e-01	-1.2981455e+00
7.0338664e+08	9.6570576e-01	-1.2983706e+00
7.0338718e+08	9.6556161e-01	-1.2980695e+00
7.0338771e+08	9.6537803e-01	-1.2985130e+00
7.0338824e+08	9.6526147e-01	-1.2989735e+00
7.0338877e+08	9.6513313e-01	-1.2990867e+00
7.0338931e+08	9.6479368e-01	-1.2994053e+00
7.0338984e+08	9.6417044e-01	-1.2997221e+00
7.0339037e+08	9.6368629e-01	-1.2994293e+00
7.0339091e+08	9.6386527e-01	-1.2999939e+00
7.0339144e+08	9.6358932e-01	-1.2998099e+00
7.0339197e+08	9.6304818e-01	-1.3002126e+00
7.0339251e+08	9.6297752e-01	-1.3002055e+00
7.0339304e+08	9.6276261e-01	-1.3006816e+00
7.0339357e+08	9.6242749e-01	-1.3008130e+00
7.0339411e+08	9.6223114e-01	-1.3009510e+00
7.0339464e+08	9.6178789e-01	-1.3012677e+00
7.0339517e+08	9.6171733e-01	-1.3014516e+00
7.0339571e+08	9.6147855e-01	-1.3015663e+00
7.0339624e+08	9.6102801e-01	-1.3017998e+00
7.0339677e+08	9.6068719e-01	-1.3018614e+00
7.0339731e+08	9.6064072e-01	-1.3021933e+00
7.0339784e+08	9.6035007e-01	-1.3024990e+00
7.0339837e+08	9.5980991e-01	-1.3025757e+00
7.0339891e+08	9.5956712e-01	-1.3028767e+00
7.0339944e+08	9.5928387e-01	-1.3030414e+00
7.0339997e+08	9.5917604e-01	-1.3033450e+00
7.0340051e+08	9.5892594e-01	-1.3034876e+00
7.0340104e+08	9.5839682e-01	-1.3036176e+00
7.0340157e+08	9.5840837e-01	-1.3035884e+00
7.0340211e+08	9.5810714e-01	-1.3040303e+00
7.0340264e+08	9.5798253e-01	-1.3044037e+00
7.0340317e+08	9.5744924e-01	-1.3046013e+00
7.0340371e+08	9.5722504e-01	-1.3046457e+00
7.0340424e+08	9.5674825e-01	-1.3048979e+00
7.0340477e+08	9.5646757e-01	-1.3055096e+00
7.0340531e+08	9.5658869e-01	-1.3054334e+00
7.0340584e+08	9.5607044e-01	-1.3054429e+00
7.0340637e+08	9.5582514e-01	-1.3054804e+00
7.0340691e+08	9.5552369e-01	-1.3059638e+00
7.0340744e+08	9.5513371e-01	-1.3063728e+00
7.0340797e+08	9.5495668e-01	-1.3058847e+00
7.0340851e+08	9.5472803e-01	-1.3066893e+00
7.0340904e+08	9.5439482e-01	-1.3065293e+00
7.0340957e+08	9.5408306e-01	-1.3067929e+00
7.0341011e+08	9.5387484e-01	-1.3068441e+00
7.0341064e+08	9.5377560e-01	-1.3073226e+00
7.0341117e+08	9.5304236e-01	-1.3077674e+00
7.0341171e+08	9.5305583e-01	-1.3076879e+00
7.0341224e+08	9.5271873e-01	-1.3080828e+00
7.0341277e+08	9.5285538e-01	-1.3081600e+00
7.0341330e+08	9.5225772e-01	-1.3081442e+00
7.0341384e+08	9.5212010e-01	-1.3085682e+00
7.0341437e+08	9.5176980e-01	-1.3087869e+00
7.0341490e+08	9.5133527e-01	-1.3090733e+00
7.0341544e+08	9.5115086e-01	-1.3091295e+00
7.0341597e+08	9.5083624e-01	-1.3092689e+00
7.0341650e+08	9.5071348e-01	-1.3093257e+00
7.0341704e+08	9.5043273e-01	-1.3095980e+00
7.0341757e+08	9.5037199e-01	-1.3098974e+00
7.0341810e+08	9.4989859e-01	-1.3101209e+00
7.0341864e+08	9.4956575e-01	-1.3101624e+00
7.0341917e+08	9.4962073e-01	-1.3106929e+00
7.0341970e+08	9.4871981e-01	-1.3107854e+00
7.0342024e+08	9.4867797e-01	-1.3108668e+00
7.0342077e+08	9.4829479e-01	-1.3111136e+00
7.0342130e+08	9.4815479e-01	-1.3113053e+00
7.0342184e+08	9.4754925e-01	-1.3113922e+00
7.0342237e+08	9.4727410e-01	-1.3118834e+00
7.0342290e+08	9.4735859e-01	-1.3121655e+00
7.0342344e+08	9.4703810e-01	-1.3120977e+00
7.0342397e+08	9.4664168e-01	-1.3123867e+00
7.0342450e+08	9.4674937e-01	-1.3126707e+00
7.0342504e+08	9.4613313e-01	-1.3128782e+00
7.0342557e+08	9.4589767e-01	-1.3128192e+00
7.0342610e+08	9.4570282e-01	-1.3131640e+00
7.0342664e+08	9.4533472e-01	-1.3129200e+00
7.0342717e+08	9.4530064e-01	-1.3136913e+00
7.0342770e+08	9.4469052e-01	-1.3137072e+00
7.0342824e+08	9.4444262e-01	-1.3137635e+00
7.0342877e+08	9.4382997e-01	-1.3139023e+00
7.0342930e+08	9.4378882e-01	-1.3142788e+00
7.0342984e+08	9.4337207e-01	-1.3141053e+00
7.0343037e+08	9.4330063e-01	-1.3145620e+00
7.0343090e+08	9.4288876e-01	-1.3149193e+00
7.0343144e+08	9.4275488e-01	-1.3151171e+00
7.0343197e+08	9.4270137e-01	-1.3151954e+00
7.0343250e+08	9.4241238e-01	-1.3155459e+00
7.0343304e+08	9.4191598e-01	-1.3155107e+00
7.0343357e+08	9.4142421e-01	-1.3158357e+00
7.0343410e+08	9.4156095e-01	-1.3159619e+00
7.0343464e+08	9.4107033e-01	-1.3161793e+00
7.0343517e+08	9.4091777e-01	-1.3165875e+00
7.0343570e+08	9.4078659e-01	-1.3167924e+00
7.0343624e+08	9.4043262e-01	-1.3168035e+00
7.0343677e+08	9.4001331e-01	-1.3171416e+00
7.0343730e+08	9.3957898e-01	-1.3171838e+00
7.0343783e+08	9.3954518e-01	-1.3172831e+00
7.0343837e+08	9.3908300e-01	-1.3177418e+00
7.0343890e+08	9.3894047e-01	-1.3177789e+00
7.0343943e+08	9.3857814e-01	-1.3179956e+00
7.0343997e+08	9.3827864e-01	-1.3180870e+00
7.0344050e+08	9.3781406e-01	-1.3185246e+00
7.0344103e+08	9.3767808e-01	-1.3184593e+00
7.0344157e+08	9.3734172e-01	-1.3187672e+00
7.0344210e+08	9.3728006e-01	-1.3189397e+00
7.0344263e+08	9.3716901e-01	-1.3192106e+00
7.0344317e+08	9.3642143e-01	-1.3194442e+00
7.0344370e+08	9.3688396e-01	-1.3196394e+00
7.0344423e+08	9.3592444e-01	-1.3196840e+00
7.0344477e+08	9.3592404e-01	-1.3197591e+00
7.0344530e+08	9.3556803e-01	-1.3202702e+00
7.0344583e+08	9.3530780e-01	-1.3203785e+00
7.0344637e+08	9.3533428e-01	-1.3206654e+00
7.0344690e+08	9.3488511e-01	-1.3206503e+00
7.0344743e+08	9.3433946e-01	-1.3209260e+00
7.0344797e+08	9.3407067e-01	-1.3214835e+00
7.0344850e+08	9.3392191e-01	-1.3213686e+00
7.0344903e+08	9.3384269e-01	-1.3218424e+00
7.0344957e+08	9.3347537e-01	-1.3218285e+00
7.0345010e+08	9.3313612e-01	-1.3217850e+00
7.0345063e+08	9.3326479e-01	-1.3224267e+00
7.0345117e+08	9.3258980e-01	-1.3221935e+00
7.0345170e+08	9.3221599e-01	-1.3224307e+00
7.0345223e+08	9.3187389e-01	-1.3228290e+00
